Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
HOU,10-3,1,28.5%,2,29.6%,6,14.7%,6,14.5%,6,-13.4%,2,-15.6%,12,0.5%,16,-0.4%
GB,13-0,2,28.3%,3,27.8%,2,31.4%,3,29.7%,23,5.7%,23,6.1%,6,2.6%,4,4.2%
PIT,10-3,3,25.9%,1,31.1%,5,15.3%,4,17.5%,9,-8.6%,9,-10.8%,8,2.1%,8,2.9%
BAL,10-3,4,23.5%,4,23.1%,11,5.5%,10,7.4%,1,-22.8%,1,-20.6%,29,-4.8%,28,-4.9%
NO,10-3,5,21.7%,5,22.2%,3,30.0%,1,31.9%,26,7.7%,26,8.3%,19,-0.6%,18,-1.4%
NYJ,8-5,6,20.7%,8,18.0%,15,1.4%,13,2.0%,2,-14.7%,8,-12.7%,4,4.6%,7,3.4%
NE,10-3,7,19.8%,6,20.4%,1,31.7%,2,30.8%,30,14.5%,30,13.8%,7,2.6%,6,3.4%
ATL,8-5,8,18.1%,7,20.3%,10,5.9%,11,6.1%,7,-12.4%,3,-14.7%,18,-0.2%,17,-0.5%
SF,10-3,9,16.3%,9,13.7%,20,-7.0%,19,-7.2%,3,-14.5%,5,-14.0%,2,8.8%,3,6.9%
TEN,7-6,10,9.1%,11,8.7%,12,3.9%,16,1.2%,14,0.3%,17,0.6%,3,5.4%,2,8.1%
DET,8-5,11,9.0%,12,8.5%,14,2.3%,12,2.7%,4,-14.4%,4,-14.5%,31,-7.7%,32,-8.6%
CHI,7-6,12,8.9%,10,10.5%,26,-13.0%,26,-13.4%,8,-11.1%,7,-12.9%,1,10.8%,1,11.1%
DAL,7-6,13,7.4%,13,6.2%,9,7.2%,9,7.6%,11,-2.6%,14,-0.1%,23,-2.3%,20,-1.5%
NYG,7-6,14,5.0%,14,4.6%,8,10.8%,8,10.3%,24,6.2%,24,7.2%,14,0.4%,13,1.5%
PHI,5-8,15,1.4%,15,2.1%,13,3.5%,15,1.7%,17,2.1%,15,0.0%,16,0.0%,14,0.4%
CIN,7-6,16,1.2%,16,2.0%,16,0.9%,14,1.8%,15,1.2%,20,2.2%,9,1.6%,10,2.4%
SD,6-7,17,-2.5%,17,0.2%,7,10.9%,7,13.3%,27,9.8%,27,10.0%,25,-3.6%,24,-3.1%
DEN,8-5,18,-5.6%,20,-2.9%,21,-7.2%,17,-5.6%,16,1.3%,18,0.8%,5,2.9%,5,3.4%
MIA,4-9,19,-5.6%,19,-1.4%,22,-7.5%,22,-8.4%,13,-1.2%,10,-5.3%,11,0.6%,12,1.8%
SEA,6-7,20,-7.2%,18,-1.0%,24,-10.3%,21,-7.6%,10,-2.7%,11,-4.2%,15,0.4%,9,2.4%
CAR,4-9,21,-7.6%,21,-6.7%,4,15.7%,5,15.7%,31,15.5%,31,15.3%,32,-7.8%,31,-7.1%
OAK,7-6,22,-8.8%,22,-11.3%,18,-2.1%,18,-5.7%,21,4.8%,21,3.3%,22,-2.0%,23,-2.3%
WAS,4-9,23,-12.7%,23,-14.7%,27,-13.1%,27,-13.6%,12,-1.7%,12,-0.5%,20,-1.3%,22,-1.6%
BUF,5-8,24,-13.2%,28,-23.2%,17,0.5%,20,-7.2%,28,10.9%,29,12.6%,24,-2.8%,25,-3.3%
MIN,2-11,25,-16.3%,26,-19.9%,19,-6.5%,23,-8.7%,22,5.4%,22,5.3%,28,-4.4%,29,-5.9%
JAX,4-9,26,-16.8%,24,-15.4%,31,-26.1%,30,-24.3%,5,-13.4%,6,-13.5%,27,-4.2%,27,-4.7%
ARI,6-7,27,-18.7%,25,-17.4%,28,-17.9%,28,-19.4%,19,2.4%,13,-0.2%,10,1.6%,11,1.8%
TB,4-9,28,-18.8%,30,-25.0%,23,-7.9%,25,-12.9%,29,11.3%,28,10.7%,13,0.4%,19,-1.4%
CLE,4-9,29,-20.0%,27,-19.9%,25,-11.8%,24,-10.1%,25,6.7%,25,8.3%,21,-1.6%,21,-1.5%
KC,5-8,30,-26.5%,29,-24.6%,30,-24.1%,31,-24.5%,18,2.2%,16,0.3%,17,-0.1%,15,0.2%
STL,2-11,31,-37.5%,31,-37.1%,32,-30.3%,32,-31.6%,20,3.1%,19,1.1%,26,-4.1%,26,-4.4%
IND,0-13,32,-42.4%,32,-43.9%,29,-19.0%,29,-21.3%,32,16.3%,32,16.6%,30,-7.1%,30,-6.0%
