Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
HOU,7-3,1,34.8%,1,38.7%,3,21.1%,3,22.5%,5,-14.1%,4,-17.5%,15,-0.4%,19,-1.3%
GB,10-0,2,26.7%,2,26.6%,1,34.2%,1,34.0%,28,9.4%,28,10.5%,8,1.9%,7,3.1%
SF,9-1,3,23.2%,3,23.5%,19,-1.0%,15,0.6%,4,-15.4%,5,-15.4%,2,8.7%,2,7.5%
NE,7-3,4,20.0%,6,19.8%,2,27.3%,2,25.2%,27,9.0%,24,7.1%,9,1.6%,9,1.7%
NYJ,5-5,5,19.5%,7,19.6%,21,-3.3%,20,-2.5%,3,-18.2%,2,-18.5%,3,4.7%,5,3.6%
NO,7-3,6,18.0%,9,15.5%,4,20.9%,4,19.8%,16,1.9%,17,2.7%,18,-1.0%,21,-1.7%
PIT,7-3,7,17.5%,4,21.2%,5,14.1%,5,17.2%,11,-3.2%,12,-3.9%,13,0.2%,13,0.1%
CHI,7-3,8,16.9%,5,21.1%,22,-5.5%,21,-3.4%,7,-11.2%,6,-13.1%,1,11.3%,1,11.4%
ATL,6-4,9,16.8%,8,18.1%,11,4.7%,10,4.3%,8,-11.1%,8,-12.3%,10,1.0%,10,1.6%
NYG,6-4,10,13.7%,10,15.4%,6,11.9%,6,11.6%,12,-2.6%,10,-4.2%,17,-0.9%,17,-0.4%
DET,7-3,11,12.2%,12,12.2%,17,1.1%,13,1.6%,2,-19.5%,1,-19.9%,30,-8.4%,32,-9.3%
DAL,6-4,12,12.1%,11,12.8%,8,9.2%,8,9.8%,9,-5.8%,9,-5.1%,25,-2.8%,22,-2.1%
BAL,7-3,13,11.0%,14,9.1%,20,-1.9%,18,-1.7%,1,-19.8%,3,-17.7%,29,-6.9%,28,-7.0%
PHI,4-6,14,9.4%,13,11.8%,9,8.9%,9,8.4%,14,0.3%,14,-1.9%,11,0.8%,11,1.5%
TEN,5-5,15,4.3%,16,0.8%,10,5.3%,12,2.4%,19,3.5%,23,5.7%,7,2.5%,4,4.1%
CIN,6-4,16,3.7%,15,3.9%,14,2.3%,11,3.5%,15,1.1%,20,3.1%,6,2.5%,6,3.6%
OAK,6-4,17,-3.0%,18,-6.3%,12,3.1%,19,-1.8%,23,4.3%,18,2.9%,22,-1.8%,20,-1.5%
MIA,3-7,18,-4.4%,17,-1.7%,18,-0.6%,17,-0.8%,17,2.8%,15,0.5%,19,-1.1%,16,-0.4%
TB,4-6,19,-8.0%,20,-11.3%,13,3.1%,16,0.5%,30,13.9%,29,13.6%,5,2.9%,8,1.8%
BUF,5-5,20,-8.2%,22,-15.5%,15,2.2%,22,-4.0%,24,7.3%,27,8.0%,26,-3.0%,26,-3.5%
DEN,5-5,21,-10.6%,19,-8.7%,24,-7.4%,23,-5.5%,22,3.9%,22,3.6%,12,0.8%,12,0.4%
WAS,3-7,22,-13.3%,26,-17.3%,27,-18.1%,28,-20.5%,10,-5.4%,11,-3.9%,16,-0.7%,18,-0.7%
SD,4-6,23,-14.4%,23,-15.6%,16,2.1%,14,1.5%,29,12.4%,30,13.6%,27,-4.0%,27,-3.5%
MIN,2-8,24,-16.4%,27,-19.1%,23,-7.3%,24,-8.7%,20,3.6%,19,3.0%,28,-5.5%,29,-7.4%
SEA,4-6,25,-16.5%,21,-14.0%,26,-17.2%,26,-17.6%,13,-2.2%,13,-3.7%,20,-1.5%,15,-0.1%
CLE,4-6,26,-17.6%,25,-16.2%,25,-12.0%,25,-10.5%,21,3.9%,21,3.4%,21,-1.8%,23,-2.3%
CAR,2-8,27,-19.4%,28,-19.5%,7,10.8%,7,10.4%,32,21.1%,32,21.7%,31,-9.0%,30,-8.1%
JAX,3-7,28,-19.6%,24,-15.8%,32,-28.5%,31,-26.6%,6,-11.7%,7,-13.1%,24,-2.8%,24,-2.4%
ARI,3-7,29,-23.4%,29,-23.8%,28,-18.5%,27,-20.4%,25,8.1%,26,7.5%,4,3.2%,3,4.1%
KC,4-6,30,-30.6%,30,-27.9%,30,-22.0%,29,-20.8%,26,8.2%,25,7.1%,14,-0.4%,14,0.1%
STL,2-8,31,-33.5%,31,-32.1%,31,-27.7%,32,-28.3%,18,3.1%,16,1.2%,23,-2.7%,25,-2.6%
IND,0-10,32,-47.3%,32,-51.1%,29,-21.5%,30,-23.0%,31,16.7%,31,19.9%,32,-9.0%,31,-8.2%
