Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
SD,8-2,1,31.7%,1,31.2%,1,30.2%,1,31.7%,18,2.6%,19,4.8%,5,4.1%,5,4.4%
CHI,9-1,2,30.1%,2,29.7%,21,-4.9%,21,-6.1%,1,-26.1%,1,-27.6%,1,8.9%,1,8.2%
PHI,5-5,3,28.9%,3,26.4%,4,17.5%,5,14.9%,4,-14.5%,4,-15.1%,25,-3.1%,26,-3.7%
DAL,6-4,4,23.1%,6,23.0%,7,12.7%,7,12.1%,5,-13.4%,5,-13.3%,24,-3.0%,21,-2.4%
JAX,6-4,5,23.1%,5,23.5%,17,-0.2%,17,-0.3%,2,-22.7%,2,-22.2%,13,0.6%,9,1.6%
NE,7-3,6,22.0%,4,24.1%,6,13.1%,6,12.8%,9,-7.7%,8,-10.4%,9,1.3%,10,0.9%
BAL,8-2,7,21.4%,8,20.1%,18,-3.1%,18,-2.3%,3,-18.9%,3,-16.7%,3,5.6%,4,5.7%
NYG,6-4,8,19.8%,7,20.9%,5,16.1%,4,16.1%,12,-4.3%,12,-5.3%,17,-0.6%,18,-0.4%
IND,9-1,9,14.2%,9,14.1%,2,25.6%,2,25.3%,22,6.7%,21,5.8%,28,-4.7%,29,-5.4%
DEN,7-3,10,11.9%,10,13.7%,9,9.1%,8,11.0%,14,-3.2%,14,-2.2%,16,-0.5%,13,0.5%
PIT,4-6,11,8.7%,11,8.9%,11,7.4%,10,9.1%,7,-10.7%,9,-9.2%,31,-9.4%,31,-9.5%
CAR,6-4,12,6.3%,12,8.3%,13,5.0%,11,5.9%,11,-6.3%,10,-8.3%,29,-4.9%,30,-5.8%
CIN,5-5,13,5.8%,13,5.1%,3,18.7%,3,21.1%,28,13.8%,30,16.6%,10,0.9%,12,0.6%
KC,6-4,14,5.6%,14,4.1%,14,2.5%,13,4.2%,15,-2.3%,15,-0.2%,11,0.8%,17,-0.3%
NO,6-4,15,4.0%,15,1.6%,8,10.0%,9,10.8%,21,6.4%,23,9.3%,14,0.5%,15,0.2%
CLE,3-7,16,-2.7%,16,-1.9%,28,-16.1%,27,-16.4%,10,-6.8%,11,-8.2%,2,6.6%,2,6.3%
MIN,4-6,17,-6.0%,18,-5.8%,29,-16.3%,28,-17.2%,6,-11.1%,6,-11.6%,18,-0.8%,16,-0.2%
ATL,5-5,18,-7.7%,19,-7.9%,20,-4.4%,19,-2.7%,16,-2.2%,17,0.8%,30,-5.5%,28,-4.5%
MIA,4-6,19,-7.7%,17,-5.6%,25,-13.5%,25,-12.3%,8,-9.5%,7,-10.5%,27,-3.8%,27,-3.7%
NYJ,5-5,20,-8.3%,20,-9.7%,12,5.2%,14,3.3%,30,16.8%,31,17.2%,6,3.3%,6,4.2%
WAS,3-7,21,-9.3%,23,-13.2%,10,8.2%,12,5.8%,32,18.3%,32,19.5%,12,0.8%,14,0.5%
STL,4-6,22,-10.4%,22,-12.5%,19,-4.2%,20,-3.7%,20,4.0%,22,6.4%,22,-2.2%,22,-2.5%
GB,4-6,23,-14.2%,21,-11.9%,16,0.1%,16,1.8%,25,10.6%,24,10.8%,26,-3.8%,24,-2.9%
SEA,6-4,24,-16.3%,26,-18.6%,23,-8.3%,23,-9.3%,24,9.4%,25,11.4%,8,1.4%,8,2.1%
HOU,3-7,25,-18.9%,24,-13.7%,15,0.3%,15,3.2%,31,17.1%,28,13.9%,21,-2.1%,25,-3.0%
TB,3-7,26,-20.0%,27,-19.4%,30,-17.8%,29,-17.3%,17,0.4%,16,0.5%,20,-1.8%,20,-1.6%
BUF,4-6,27,-20.2%,28,-23.1%,26,-14.6%,30,-17.4%,26,10.9%,26,11.5%,4,5.4%,3,5.8%
TEN,3-7,28,-21.0%,25,-15.5%,27,-15.8%,26,-13.0%,23,6.9%,20,5.3%,7,1.7%,7,2.8%
SF,5-5,29,-23.6%,30,-24.5%,22,-6.4%,22,-7.8%,29,14.6%,29,14.0%,23,-2.6%,23,-2.7%
DET,2-8,30,-24.2%,29,-24.3%,24,-10.6%,24,-11.2%,27,13.2%,27,13.7%,15,-0.5%,11,0.6%
OAK,2-8,31,-32.9%,31,-29.6%,32,-35.4%,32,-33.5%,13,-3.9%,13,-5.0%,19,-1.5%,19,-1.1%
ARI,2-8,32,-35.6%,32,-33.3%,31,-21.9%,31,-19.6%,19,3.0%,18,2.6%,32,-10.7%,32,-11.1%
