Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
CHI,5-0,1,57.5%,1,57.5%,5,16.3%,5,16.3%,2,-30.4%,2,-30.4%,1,10.8%,1,10.8%
PHI,4-1,2,43.8%,2,43.8%,1,29.8%,1,29.8%,7,-14.0%,7,-14.0%,11,0.0%,11,0.0%
SD,3-1,3,33.6%,3,33.6%,6,13.7%,6,13.7%,6,-16.0%,6,-16.0%,4,3.9%,4,3.9%
JAX,3-2,4,25.3%,4,25.3%,12,5.4%,12,5.4%,4,-21.9%,4,-21.9%,17,-2.0%,17,-2.0%
KC,2-2,5,24.8%,5,24.8%,18,-2.0%,18,-2.0%,5,-18.0%,5,-18.0%,3,8.8%,3,8.8%
NE,4-1,6,18.4%,6,18.4%,4,22.0%,4,22.0%,21,6.8%,21,6.8%,5,3.2%,5,3.2%
BAL,4-1,7,18.2%,7,18.2%,27,-14.3%,27,-14.3%,1,-30.5%,1,-30.5%,9,2.1%,9,2.1%
NYG,2-2,8,16.9%,8,16.9%,2,22.6%,2,22.6%,20,4.3%,20,4.3%,14,-1.3%,14,-1.3%
DAL,2-2,9,15.5%,9,15.5%,8,10.5%,8,10.5%,10,-12.1%,10,-12.1%,28,-7.1%,28,-7.1%
NO,4-1,10,12.0%,10,12.0%,11,5.8%,11,5.8%,15,-3.2%,15,-3.2%,7,3.0%,7,3.0%
STL,4-1,11,8.7%,11,8.7%,10,6.1%,10,6.1%,14,-3.9%,14,-3.9%,13,-1.2%,13,-1.2%
ATL,3-1,12,5.9%,12,5.9%,24,-9.2%,24,-9.2%,3,-25.0%,3,-25.0%,32,-9.8%,32,-9.8%
IND,5-0,13,5.6%,13,5.6%,3,22.1%,3,22.1%,27,13.9%,27,13.9%,18,-2.5%,18,-2.5%
DEN,3-1,14,5.0%,14,5.0%,16,-0.7%,16,-0.7%,11,-10.3%,11,-10.3%,24,-4.6%,24,-4.6%
CAR,3-2,15,4.3%,15,4.3%,9,6.9%,9,6.9%,16,-1.3%,16,-1.3%,22,-3.9%,22,-3.9%
WAS,2-3,16,3.5%,16,3.5%,7,13.5%,7,13.5%,26,11.5%,26,11.5%,10,1.5%,10,1.5%
CIN,3-1,17,1.8%,17,1.8%,13,2.5%,13,2.5%,17,3.0%,17,3.0%,8,2.4%,8,2.4%
PIT,1-3,18,1.6%,18,1.6%,20,-3.9%,20,-3.9%,8,-13.1%,8,-13.1%,29,-7.5%,29,-7.5%
MIN,3-2,19,0.3%,19,0.3%,22,-7.7%,22,-7.7%,9,-12.7%,9,-12.7%,25,-4.7%,25,-4.7%
SEA,3-1,20,-1.4%,20,-1.4%,19,-3.4%,19,-3.4%,13,-4.7%,13,-4.7%,19,-2.7%,19,-2.7%
CLE,1-4,21,-10.4%,21,-10.4%,26,-13.1%,26,-13.1%,22,7.7%,22,7.7%,2,10.4%,2,10.4%
BUF,2-3,22,-17.0%,22,-17.0%,23,-8.8%,23,-8.8%,23,8.1%,23,8.1%,12,0.0%,12,0.0%
DET,0-5,23,-17.4%,23,-17.4%,21,-5.2%,21,-5.2%,24,10.7%,24,10.7%,15,-1.4%,15,-1.4%
SF,2-3,24,-18.4%,24,-18.4%,15,2.4%,15,2.4%,29,17.7%,29,17.7%,21,-3.1%,21,-3.1%
NYJ,2-3,25,-19.3%,25,-19.3%,14,2.4%,14,2.4%,31,20.1%,31,20.1%,16,-1.6%,16,-1.6%
TB,0-4,26,-19.3%,26,-19.3%,25,-11.7%,25,-11.7%,18,3.2%,18,3.2%,23,-4.4%,23,-4.4%
MIA,1-4,27,-22.7%,27,-22.7%,29,-22.7%,29,-22.7%,12,-4.9%,12,-4.9%,26,-4.9%,26,-4.9%
GB,1-4,28,-23.3%,28,-23.3%,17,-1.7%,17,-1.7%,28,14.1%,28,14.1%,30,-7.6%,30,-7.6%
ARI,1-4,29,-35.8%,29,-35.8%,30,-23.6%,30,-23.6%,19,3.8%,19,3.8%,31,-8.4%,31,-8.4%
TEN,0-5,30,-48.0%,30,-48.0%,31,-25.2%,31,-25.2%,30,20.0%,30,20.0%,20,-2.7%,20,-2.7%
HOU,1-3,31,-48.8%,31,-48.8%,28,-15.1%,28,-15.1%,32,36.7%,32,36.7%,6,3.0%,6,3.0%
OAK,0-4,32,-56.4%,32,-56.4%,32,-39.4%,32,-39.4%,25,10.8%,25,10.8%,27,-6.2%,27,-6.2%
