Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
CHI,6-0,1,41.6%,1,41.3%,14,3.3%,14,3.3%,2,-25.5%,2,-25.5%,1,12.9%,1,12.6%
SD,4-1,2,39.0%,2,39.0%,3,21.9%,3,22.0%,7,-15.0%,7,-14.9%,9,2.1%,9,2.2%
PHI,4-2,3,38.8%,3,38.7%,1,30.1%,1,30.0%,8,-11.0%,8,-11.2%,19,-2.3%,20,-2.4%
JAX,3-2,4,29.0%,4,28.7%,11,7.0%,12,6.5%,3,-24.0%,3,-24.2%,18,-2.0%,18,-1.9%
NYG,3-2,5,22.9%,5,22.9%,4,21.9%,4,21.6%,16,-1.2%,16,-1.2%,12,-0.2%,12,0.2%
PIT,2-3,6,21.5%,7,21.7%,7,10.2%,8,10.0%,5,-19.4%,4,-19.6%,31,-8.1%,31,-7.8%
DAL,3-2,7,21.5%,6,22.4%,8,10.1%,7,10.3%,6,-15.9%,6,-16.6%,25,-4.5%,24,-4.4%
NE,4-1,8,16.7%,8,17.2%,5,21.1%,5,21.5%,22,7.6%,22,7.6%,6,3.2%,6,3.2%
BAL,4-2,9,15.2%,9,14.5%,26,-14.3%,27,-14.5%,1,-26.4%,1,-25.8%,7,3.1%,7,3.2%
NO,5-1,10,12.5%,10,12.6%,9,7.4%,9,7.7%,18,-0.4%,17,-0.1%,4,4.7%,4,4.9%
DEN,4-1,11,9.0%,11,9.8%,17,-0.6%,17,0.4%,9,-10.8%,10,-10.7%,14,-1.2%,14,-1.2%
IND,5-0,12,7.4%,12,8.0%,2,23.1%,2,23.4%,27,13.1%,26,12.5%,21,-2.5%,21,-2.9%
STL,4-2,13,5.6%,14,5.0%,12,6.7%,11,6.9%,17,-0.4%,18,0.3%,16,-1.4%,17,-1.6%
CAR,4-2,14,4.6%,13,5.2%,10,7.1%,10,7.5%,15,-1.4%,15,-1.8%,22,-3.9%,23,-4.1%
KC,2-3,15,4.2%,15,4.9%,22,-8.6%,22,-8.4%,12,-4.7%,12,-4.9%,3,8.0%,3,8.4%
SEA,4-1,16,3.7%,16,3.8%,16,1.6%,15,2.2%,14,-2.4%,14,-1.9%,13,-0.3%,13,-0.3%
WAS,2-4,17,1.2%,17,1.2%,6,13.4%,6,13.5%,26,12.7%,27,12.9%,11,0.4%,11,0.6%
CIN,3-2,18,-0.6%,18,-1.2%,18,-0.6%,18,-0.7%,19,2.9%,20,3.2%,8,2.9%,8,2.8%
ATL,3-2,19,-1.1%,19,-2.3%,25,-13.4%,26,-14.2%,4,-19.6%,5,-19.2%,28,-7.2%,29,-7.3%
MIN,3-2,20,-2.6%,20,-2.4%,23,-8.7%,23,-8.6%,10,-10.8%,9,-10.9%,26,-4.7%,25,-4.7%
CLE,1-4,21,-11.6%,21,-11.6%,27,-14.3%,25,-14.0%,23,7.7%,23,8.1%,2,10.4%,2,10.5%
NYJ,3-3,22,-14.9%,22,-15.3%,13,4.0%,13,3.8%,30,17.3%,30,17.8%,17,-1.6%,16,-1.3%
DET,1-5,23,-16.6%,24,-16.5%,20,-5.7%,20,-5.4%,21,6.9%,21,7.4%,23,-4.0%,22,-3.7%
TB,1-4,24,-17.2%,23,-16.5%,21,-7.6%,21,-6.9%,20,3.3%,19,3.2%,27,-6.3%,27,-6.4%
MIA,1-5,25,-19.0%,25,-19.2%,29,-18.1%,29,-18.3%,13,-3.6%,13,-3.8%,24,-4.4%,26,-4.7%
BUF,2-4,26,-19.5%,26,-20.0%,24,-12.4%,24,-12.5%,25,10.7%,25,11.0%,5,3.6%,5,3.6%
SF,2-4,27,-21.6%,27,-22.1%,15,2.5%,16,2.0%,31,22.9%,31,22.9%,15,-1.2%,15,-1.3%
GB,1-4,28,-23.9%,28,-23.3%,19,-2.2%,19,-2.1%,28,14.1%,28,14.2%,30,-7.6%,28,-7.1%
ARI,1-5,29,-26.7%,29,-26.7%,31,-22.2%,31,-22.6%,11,-8.4%,11,-8.8%,32,-12.9%,32,-12.9%
TEN,1-5,30,-37.0%,30,-36.6%,28,-17.4%,28,-17.2%,29,17.2%,29,17.1%,20,-2.4%,19,-2.3%
HOU,1-4,31,-49.6%,31,-50.0%,30,-19.0%,30,-19.3%,32,32.4%,32,32.4%,10,1.7%,10,1.8%
OAK,0-5,32,-57.9%,32,-58.0%,32,-40.3%,32,-40.2%,24,10.2%,24,10.2%,29,-7.4%,30,-7.6%
