Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
BAL,2-1,1,48.9%,1,48.9%,13,2.0%,13,2.0%,1,-49.2%,1,-49.2%,19,-2.3%,19,-2.3%
NYG,3-0,2,35.5%,2,35.5%,3,25.9%,3,25.9%,11,-5.8%,11,-5.8%,8,3.9%,8,3.9%
BUF,4-0,3,29.4%,3,29.4%,8,8.8%,8,8.8%,6,-15.5%,6,-15.5%,6,5.1%,6,5.1%
PHI,2-2,4,27.4%,4,27.4%,11,6.4%,11,6.4%,4,-21.7%,4,-21.7%,15,-0.7%,15,-0.7%
TEN,4-0,5,27.0%,5,27.0%,15,-0.2%,15,-0.2%,2,-32.8%,2,-32.8%,26,-5.6%,26,-5.6%
WAS,3-1,6,25.3%,6,25.3%,2,27.2%,2,27.2%,13,-3.7%,13,-3.7%,27,-5.7%,27,-5.7%
DAL,3-1,7,24.3%,7,24.3%,1,38.3%,1,38.3%,27,13.3%,27,13.3%,16,-0.7%,16,-0.7%
SD,2-2,8,23.0%,8,23.0%,5,24.2%,5,24.2%,14,-0.8%,14,-0.8%,18,-2.0%,18,-2.0%
TB,3-1,9,19.4%,9,19.4%,19,-3.6%,19,-3.6%,3,-22.2%,3,-22.2%,13,0.8%,13,0.8%
PIT,3-1,10,11.7%,10,11.7%,26,-12.4%,26,-12.4%,5,-21.4%,5,-21.4%,9,2.7%,9,2.7%
ATL,2-2,11,8.7%,11,8.7%,7,9.4%,7,9.4%,22,4.9%,22,4.9%,7,4.3%,7,4.3%
CHI,2-2,12,6.9%,12,6.9%,22,-7.7%,22,-7.7%,10,-8.2%,10,-8.2%,4,6.4%,4,6.4%
CAR,3-1,13,4.8%,13,4.8%,16,-0.4%,16,-0.4%,12,-5.0%,12,-5.0%,14,0.2%,14,0.2%
SF,2-2,14,4.1%,14,4.1%,21,-6.6%,21,-6.6%,9,-8.5%,9,-8.5%,11,2.2%,11,2.2%
JAX,2-2,15,3.8%,15,3.8%,10,8.2%,10,8.2%,25,10.7%,25,10.7%,5,6.3%,5,6.3%
ARI,2-2,16,2.7%,16,2.7%,9,8.7%,9,8.7%,18,1.2%,18,1.2%,24,-4.8%,24,-4.8%
NO,2-2,17,1.9%,17,1.9%,6,14.6%,6,14.6%,24,9.0%,24,9.0%,22,-3.8%,22,-3.8%
GB,2-2,18,1.1%,18,1.1%,25,-9.9%,25,-9.9%,7,-8.7%,7,-8.7%,10,2.3%,10,2.3%
MIN,1-3,19,-1.7%,19,-1.7%,17,-1.1%,17,-1.1%,8,-8.6%,8,-8.6%,31,-9.1%,31,-9.1%
DEN,3-1,20,-2.8%,20,-2.8%,4,25.9%,4,25.9%,29,21.1%,29,21.1%,30,-7.6%,30,-7.6%
NYJ,2-2,21,-3.2%,21,-3.2%,14,1.0%,14,1.0%,20,3.2%,20,3.2%,17,-1.0%,17,-1.0%
MIA,1-2,22,-6.1%,22,-6.1%,12,3.7%,12,3.7%,16,-0.1%,16,-0.1%,32,-9.9%,32,-9.9%
OAK,1-3,23,-6.9%,23,-6.9%,27,-15.3%,27,-15.3%,15,-0.5%,15,-0.5%,2,8.0%,2,8.0%
IND,1-2,24,-11.0%,24,-11.0%,20,-4.1%,20,-4.1%,17,0.8%,17,0.8%,28,-6.1%,28,-6.1%
SEA,1-2,25,-11.5%,25,-11.5%,18,-2.4%,18,-2.4%,19,1.9%,19,1.9%,29,-7.2%,29,-7.2%
NE,2-1,26,-14.9%,26,-14.9%,23,-8.7%,23,-8.7%,28,18.8%,28,18.8%,1,12.6%,1,12.6%
CLE,1-3,27,-27.6%,27,-27.6%,31,-29.8%,31,-29.8%,21,4.7%,21,4.7%,3,7.0%,3,7.0%
HOU,0-3,28,-41.8%,28,-41.8%,24,-9.0%,24,-9.0%,30,29.3%,30,29.3%,21,-3.5%,21,-3.5%
CIN,0-4,29,-42.5%,29,-42.5%,32,-30.5%,32,-30.5%,23,8.0%,23,8.0%,23,-4.1%,23,-4.1%
KC,1-3,30,-44.6%,30,-44.6%,30,-29.0%,30,-29.0%,26,10.8%,26,10.8%,25,-4.9%,25,-4.9%
STL,0-4,31,-61.9%,31,-61.9%,29,-27.3%,29,-27.3%,31,32.3%,31,32.3%,20,-2.3%,20,-2.3%
DET,0-3,32,-64.7%,32,-64.7%,28,-22.1%,28,-22.1%,32,43.4%,32,43.4%,12,0.9%,12,0.9%
