Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
NYG,4-0,1,49.9%,1,49.9%,1,36.3%,1,36.3%,9,-11.4%,9,-11.4%,13,2.2%,13,2.2%
BAL,2-2,2,40.5%,2,40.5%,14,0.0%,14,0.0%,1,-45.9%,1,-45.9%,29,-5.4%,29,-5.4%
WAS,4-1,3,28.5%,3,28.5%,2,31.3%,2,31.3%,14,-3.6%,14,-3.6%,30,-6.4%,30,-6.4%
TEN,5-0,4,24.1%,4,24.1%,18,-3.2%,18,-3.2%,2,-28.8%,2,-28.8%,20,-1.5%,20,-1.5%
PHI,2-3,5,23.9%,5,23.9%,9,7.7%,9,7.7%,7,-13.7%,7,-13.7%,12,2.4%,12,2.4%
DAL,4-1,6,18.9%,6,18.9%,3,31.0%,3,31.0%,23,9.9%,23,9.9%,22,-2.2%,22,-2.2%
CAR,4-1,7,15.0%,7,15.0%,16,-0.3%,16,-0.3%,8,-13.7%,8,-13.7%,15,1.6%,15,1.6%
SD,2-3,8,15.0%,8,15.0%,5,18.1%,5,18.1%,21,4.6%,21,4.6%,16,1.5%,16,1.5%
PIT,4-1,9,13.9%,9,13.9%,25,-8.8%,25,-8.8%,3,-20.3%,3,-20.3%,11,2.4%,11,2.4%
CHI,3-2,10,12.8%,10,12.8%,23,-7.0%,23,-7.0%,6,-15.2%,6,-15.2%,6,4.6%,6,4.6%
ARI,3-2,11,11.8%,11,11.8%,8,13.8%,8,13.8%,15,-2.2%,15,-2.2%,25,-4.1%,25,-4.1%
TB,3-2,12,10.9%,12,10.9%,19,-4.1%,19,-4.1%,4,-16.2%,4,-16.2%,19,-1.3%,19,-1.3%
BUF,4-1,13,9.7%,13,9.7%,15,-0.3%,15,-0.3%,12,-5.0%,12,-5.0%,5,4.9%,5,4.9%
MIA,2-2,14,8.4%,14,8.4%,6,14.9%,6,14.9%,10,-6.6%,10,-6.6%,31,-13.2%,31,-13.2%
ATL,3-2,15,6.0%,15,6.0%,7,14.0%,7,14.0%,25,11.7%,25,11.7%,9,3.7%,9,3.7%
GB,2-3,16,5.2%,16,5.2%,17,-1.5%,17,-1.5%,13,-3.9%,13,-3.9%,10,2.8%,10,2.8%
NO,2-3,17,3.8%,17,3.8%,11,3.0%,11,3.0%,20,4.1%,20,4.1%,4,5.0%,4,5.0%
DEN,4-1,18,3.7%,18,3.7%,4,27.9%,4,27.9%,29,20.5%,29,20.5%,24,-3.7%,24,-3.7%
SF,2-3,19,0.8%,19,0.8%,24,-8.5%,24,-8.5%,11,-5.5%,11,-5.5%,8,3.7%,8,3.7%
NYJ,2-2,20,0.1%,20,0.1%,12,0.8%,12,0.8%,16,-0.2%,16,-0.2%,18,-1.0%,18,-1.0%
JAX,2-3,21,-1.9%,21,-1.9%,10,6.3%,10,6.3%,26,12.5%,26,12.5%,7,4.3%,7,4.3%
MIN,2-3,22,-6.2%,22,-6.2%,22,-5.0%,22,-5.0%,5,-15.5%,5,-15.5%,32,-16.7%,32,-16.7%
IND,2-2,23,-7.5%,23,-7.5%,13,0.2%,13,0.2%,18,2.5%,18,2.5%,28,-5.3%,28,-5.3%
NE,3-1,24,-9.1%,24,-9.1%,21,-4.7%,21,-4.7%,27,14.4%,27,14.4%,1,10.0%,1,10.0%
OAK,1-3,25,-11.2%,25,-11.2%,27,-18.0%,27,-18.0%,17,1.2%,17,1.2%,2,8.0%,2,8.0%
CLE,1-3,26,-26.6%,26,-26.6%,29,-29.6%,29,-29.6%,19,3.9%,19,3.9%,3,7.0%,3,7.0%
CIN,0-5,27,-30.9%,27,-30.9%,28,-25.8%,28,-25.8%,22,4.8%,22,4.8%,17,-0.3%,17,-0.3%
HOU,0-4,28,-32.9%,28,-32.9%,20,-4.6%,20,-4.6%,30,26.7%,30,26.7%,21,-1.6%,21,-1.6%
SEA,1-3,29,-34.2%,29,-34.2%,26,-10.1%,26,-10.1%,28,19.0%,28,19.0%,27,-5.1%,27,-5.1%
KC,1-4,30,-55.1%,30,-55.1%,32,-39.7%,32,-39.7%,24,10.7%,24,10.7%,26,-4.6%,26,-4.6%
STL,0-4,31,-64.0%,31,-64.0%,30,-30.5%,30,-30.5%,31,31.2%,31,31.2%,23,-2.3%,23,-2.3%
DET,0-4,32,-65.4%,32,-65.4%,31,-31.5%,31,-31.5%,32,35.6%,32,35.6%,14,1.8%,14,1.8%
