Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
NYG,10-1,1,37.2%,1,38.1%,1,21.3%,1,19.9%,7,-11.1%,7,-12.9%,6,4.8%,6,5.3%
TEN,10-1,2,24.5%,2,24.7%,11,8.1%,10,10.3%,5,-16.7%,6,-14.1%,20,-0.4%,17,0.3%
BAL,7-4,3,23.8%,3,21.4%,19,-0.9%,19,-0.8%,1,-28.7%,1,-26.3%,26,-4.0%,25,-4.0%
PHI,5-5-1,4,20.0%,5,18.8%,15,2.8%,17,0.9%,6,-16.3%,4,-17.1%,14,1.0%,15,0.8%
PIT,8-3,5,18.9%,4,18.8%,21,-3.1%,20,-2.2%,2,-23.3%,2,-23.3%,23,-1.4%,23,-2.3%
GB,5-6,6,14.2%,7,15.6%,13,6.4%,12,7.1%,10,-6.3%,9,-7.2%,12,1.6%,13,1.3%
ARI,7-4,7,13.6%,8,15.1%,9,11.9%,8,12.8%,11,-5.5%,11,-6.3%,25,-3.8%,24,-4.0%
ATL,7-4,8,12.9%,11,13.5%,6,14.4%,7,14.0%,20,4.9%,17,3.7%,7,3.3%,9,3.2%
WAS,7-4,9,12.5%,14,8.3%,7,13.1%,11,9.0%,12,-4.4%,12,-4.0%,27,-5.1%,27,-4.8%
CAR,8-3,10,12.3%,12,12.5%,16,2.2%,15,3.1%,8,-10.3%,8,-9.7%,18,-0.2%,20,-0.3%
IND,7-4,11,11.9%,9,15.0%,8,12.2%,5,14.4%,15,0.1%,15,-0.1%,19,-0.3%,16,0.5%
NO,6-5,12,11.8%,10,14.2%,4,15.6%,2,17.5%,22,5.2%,18,4.8%,13,1.5%,11,1.4%
NYJ,8-3,13,10.7%,13,11.8%,14,3.1%,14,4.4%,13,-2.2%,14,-0.8%,5,5.4%,3,6.6%
SD,4-7,14,7.9%,15,6.2%,2,17.4%,3,16.5%,27,11.7%,27,12.8%,11,2.1%,10,2.5%
CHI,6-5,15,4.3%,18,0.9%,22,-3.3%,21,-3.9%,9,-8.1%,10,-6.5%,21,-0.5%,22,-1.7%
NE,7-4,16,2.8%,16,4.8%,10,8.1%,9,11.0%,25,7.9%,25,7.5%,10,2.6%,12,1.4%
MIA,6-5,17,2.3%,19,0.6%,5,15.1%,4,15.4%,16,2.5%,19,4.9%,31,-10.3%,31,-9.9%
JAX,4-7,18,2.3%,17,1.6%,12,6.7%,13,6.9%,23,5.3%,21,5.5%,15,0.9%,18,0.2%
BUF,6-5,19,-1.9%,20,-4.8%,23,-5.6%,23,-7.5%,21,5.0%,22,6.9%,1,8.7%,1,9.5%
MIN,6-5,20,-3.6%,21,-5.4%,24,-9.8%,26,-11.8%,4,-18.2%,3,-17.4%,32,-12.0%,32,-11.1%
DEN,6-5,21,-4.7%,22,-6.6%,3,16.6%,6,14.4%,29,15.8%,29,15.2%,28,-5.5%,28,-5.8%
DAL,7-4,22,-8.5%,25,-13.0%,17,1.4%,22,-4.4%,17,2.8%,16,1.0%,29,-7.0%,29,-7.6%
HOU,4-7,23,-11.0%,23,-8.4%,18,1.1%,16,1.6%,28,14.8%,28,13.4%,9,2.7%,8,3.4%
SF,3-8,24,-13.5%,26,-16.4%,28,-16.7%,29,-17.5%,18,4.0%,23,7.0%,2,7.2%,2,8.2%
CLE,4-7,25,-13.9%,24,-12.0%,25,-12.5%,25,-10.8%,24,7.6%,24,7.5%,3,6.3%,4,6.3%
SEA,2-9,26,-22.3%,27,-18.5%,27,-15.0%,27,-14.5%,26,10.4%,26,8.7%,8,3.1%,7,4.6%
OAK,3-8,27,-23.3%,28,-23.2%,31,-29.4%,31,-29.7%,14,-0.4%,13,-1.2%,4,5.7%,5,5.4%
CIN,1-9-1,28,-26.7%,29,-25.8%,29,-18.6%,28,-16.6%,19,4.5%,20,5.0%,24,-3.7%,26,-4.2%
KC,1-10,29,-37.4%,30,-34.0%,26,-13.8%,24,-8.5%,30,16.4%,31,17.6%,30,-7.2%,30,-7.9%
DET,0-11,30,-46.4%,31,-43.9%,30,-27.1%,30,-26.8%,31,19.6%,30,17.0%,16,0.3%,19,-0.1%
STL,2-9,31,-57.4%,32,-56.2%,32,-36.2%,32,-37.2%,32,20.0%,32,17.8%,22,-1.2%,21,-1.2%
TB,8-3,32,-57.4%,32,-56.2%,32,-36.2%,32,-37.2%,32,20.0%,32,17.8%,22,-1.2%,21,-1.2%
