Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
PHI,9-6-1,1,30.6%,1,31.8%,12,6.8%,14,2.9%,3,-22.2%,2,-27.1%,13,1.7%,12,1.8%
NYG,12-4,2,27.8%,5,24.0%,1,19.3%,5,17.5%,8,-6.6%,8,-5.7%,11,1.9%,16,0.9%
BAL,11-5,3,27.8%,3,28.7%,19,0.0%,20,0.3%,2,-27.6%,3,-26.8%,16,0.1%,13,1.7%
PIT,12-4,4,26.4%,2,30.3%,21,-1.3%,17,1.4%,1,-29.2%,1,-31.4%,23,-1.5%,25,-2.6%
TEN,13-3,5,24.2%,6,23.6%,15,4.6%,13,5.4%,5,-18.3%,5,-14.4%,14,1.3%,9,3.8%
CAR,12-4,6,18.2%,4,24.6%,6,13.3%,1,21.7%,11,-2.1%,14,1.0%,10,2.8%,8,3.9%
IND,12-4,7,15.3%,7,18.9%,5,14.2%,6,16.8%,10,-3.3%,10,-4.4%,24,-2.3%,23,-2.3%
SD,8-8,8,13.2%,10,12.0%,2,18.9%,4,18.0%,25,7.5%,22,7.5%,12,1.8%,14,1.4%
NE,11-5,9,11.6%,8,18.6%,7,12.4%,3,18.8%,21,5.0%,19,3.5%,6,4.2%,10,3.3%
NO,8-8,10,11.5%,9,16.4%,4,16.5%,2,20.4%,19,4.0%,16,1.9%,22,-0.9%,22,-2.1%
TB,9-7,11,9.3%,15,5.2%,20,-0.3%,19,0.5%,6,-10.2%,9,-5.3%,18,-0.5%,18,-0.6%
ATL,11-5,12,9.2%,12,8.6%,9,8.9%,11,7.2%,17,3.5%,17,2.7%,7,3.8%,7,4.2%
GB,6-10,13,8.9%,13,5.9%,11,7.5%,10,8.3%,13,-2.0%,12,-0.4%,19,-0.5%,26,-2.8%
WAS,8-8,14,7.8%,19,0.7%,10,8.4%,16,1.5%,12,-2.0%,13,0.7%,25,-2.6%,17,-0.1%
MIA,11-5,15,7.0%,11,9.0%,8,12.2%,8,14.1%,14,-0.8%,15,1.5%,29,-5.9%,28,-3.6%
CHI,9-7,16,5.4%,17,1.9%,23,-9.1%,24,-13.2%,7,-9.7%,7,-8.2%,5,4.7%,3,7.0%
MIN,10-6,17,4.2%,16,5.1%,24,-10.0%,23,-11.4%,4,-22.0%,4,-21.1%,32,-7.9%,29,-4.6%
DAL,9-7,18,2.4%,14,5.9%,17,1.7%,22,-3.0%,9,-4.2%,6,-11.3%,27,-3.6%,24,-2.4%
NYJ,9-7,19,2.2%,18,1.2%,18,0.2%,15,2.1%,16,1.2%,20,5.1%,8,3.2%,6,4.2%
JAX,5-11,20,-2.3%,20,-5.8%,13,6.2%,12,6.6%,26,7.7%,27,9.6%,21,-0.8%,27,-2.8%
ARI,9-7,21,-4.0%,22,-13.1%,16,4.4%,18,0.9%,18,3.9%,23,8.4%,28,-4.6%,30,-5.7%
BUF,7-9,22,-8.1%,23,-14.4%,25,-10.1%,25,-14.0%,22,5.1%,24,8.5%,1,7.1%,1,8.1%
HOU,8-8,23,-8.9%,21,-6.0%,14,5.9%,9,8.6%,28,14.7%,29,13.4%,17,-0.1%,20,-1.2%
DEN,8-8,24,-9.6%,24,-15.6%,3,18.9%,7,16.8%,32,21.5%,32,24.0%,31,-7.0%,32,-8.4%
SF,7-9,25,-15.8%,26,-18.0%,27,-15.8%,27,-14.7%,24,5.2%,25,8.9%,3,5.2%,4,5.5%
CLE,4-12,26,-21.5%,30,-26.0%,29,-21.3%,31,-26.2%,23,5.2%,18,2.8%,4,4.9%,11,2.9%
CIN,4-11-1,27,-22.0%,25,-16.0%,28,-18.7%,28,-16.6%,15,0.5%,11,-2.7%,26,-2.8%,21,-2.1%
OAK,5-11,28,-24.2%,28,-22.0%,31,-26.3%,29,-23.6%,20,4.4%,21,5.8%,2,6.6%,2,7.4%
SEA,4-12,29,-24.3%,27,-20.7%,26,-14.8%,26,-14.3%,27,12.3%,28,11.3%,9,2.9%,5,4.9%
KC,2-14,30,-30.6%,29,-23.3%,22,-8.9%,21,-0.1%,29,14.8%,30,15.9%,30,-7.0%,31,-7.3%
STL,2-14,31,-44.7%,31,-36.8%,32,-29.0%,32,-26.8%,30,15.1%,26,9.1%,20,-0.6%,19,-0.9%
DET,0-16,32,-45.3%,32,-42.3%,30,-25.6%,30,-25.4%,31,20.9%,31,18.1%,15,1.3%,15,1.3%
