Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
KC,3-0,1,37.2%,1,37.2%,10,10.9%,10,10.9%,5,-17.9%,5,-17.9%,3,8.4%,3,8.4%
NE,3-1,2,31.9%,2,31.9%,1,41.6%,1,41.6%,27,14.3%,27,14.3%,4,4.6%,4,4.6%
NYJ,3-1,3,30.7%,3,30.7%,5,24.3%,5,24.3%,18,-3.5%,18,-3.5%,9,2.9%,9,2.9%
GB,3-1,4,24.9%,4,24.9%,4,24.9%,4,24.9%,11,-6.5%,11,-6.5%,29,-6.5%,29,-6.5%
DAL,1-2,5,22.8%,5,22.8%,8,16.9%,8,16.9%,15,-3.8%,15,-3.8%,10,2.1%,10,2.1%
SD,2-2,6,22.4%,6,22.4%,6,20.2%,6,20.2%,1,-27.2%,1,-27.2%,32,-25.0%,32,-25.0%
PIT,3-1,7,21.6%,7,21.6%,19,-4.2%,19,-4.2%,3,-22.5%,3,-22.5%,8,3.4%,8,3.4%
PHI,2-2,8,20.6%,8,20.6%,7,18.6%,7,18.6%,14,-4.2%,14,-4.2%,20,-2.2%,20,-2.2%
ATL,3-1,9,20.0%,9,20.0%,11,7.1%,11,7.1%,6,-13.7%,6,-13.7%,14,-0.7%,14,-0.7%
IND,2-2,10,13.1%,10,13.1%,2,30.5%,2,30.5%,26,12.8%,26,12.8%,25,-4.7%,25,-4.7%
NYG,2-2,11,12.6%,11,12.6%,15,1.1%,15,1.1%,2,-22.9%,2,-22.9%,30,-11.4%,30,-11.4%
TEN,2-2,12,10.2%,12,10.2%,21,-10.5%,21,-10.5%,4,-19.4%,4,-19.4%,12,1.3%,12,1.3%
HOU,3-1,13,8.1%,13,8.1%,3,29.5%,3,29.5%,30,19.8%,30,19.8%,18,-1.6%,18,-1.6%
SEA,2-2,14,8.1%,14,8.1%,25,-16.6%,25,-16.6%,13,-5.5%,13,-5.5%,1,19.2%,1,19.2%
BAL,3-1,15,8.0%,15,8.0%,17,-2.7%,17,-2.7%,7,-12.5%,7,-12.5%,19,-1.7%,19,-1.7%
NO,3-1,16,4.6%,16,4.6%,9,11.8%,9,11.8%,24,9.0%,24,9.0%,11,1.8%,11,1.8%
TB,2-1,17,0.7%,17,0.7%,22,-11.3%,22,-11.3%,10,-7.7%,10,-7.7%,5,4.3%,5,4.3%
CIN,2-2,18,-0.2%,18,-0.2%,18,-2.8%,18,-2.8%,12,-6.0%,12,-6.0%,24,-3.5%,24,-3.5%
WAS,2-2,19,-6.9%,19,-6.9%,12,6.6%,12,6.6%,25,10.6%,25,10.6%,21,-2.9%,21,-2.9%
CLE,1-3,20,-7.6%,20,-7.6%,16,0.7%,16,0.7%,22,8.0%,22,8.0%,13,-0.4%,13,-0.4%
STL,2-2,21,-9.0%,21,-9.0%,26,-18.2%,26,-18.2%,8,-12.4%,8,-12.4%,23,-3.2%,23,-3.2%
MIA,2-2,22,-12.0%,22,-12.0%,14,2.9%,14,2.9%,20,2.7%,20,2.7%,31,-12.2%,31,-12.2%
MIN,1-2,23,-15.3%,23,-15.3%,28,-23.8%,28,-23.8%,9,-9.3%,9,-9.3%,15,-0.7%,15,-0.7%
DEN,2-2,24,-17.1%,24,-17.1%,13,4.1%,13,4.1%,29,15.7%,29,15.7%,27,-5.5%,27,-5.5%
DET,0-4,25,-17.6%,25,-17.6%,23,-14.3%,23,-14.3%,21,7.3%,21,7.3%,7,3.9%,7,3.9%
JAX,2-2,26,-20.8%,26,-20.8%,20,-5.9%,20,-5.9%,31,24.0%,31,24.0%,2,9.0%,2,9.0%
CHI,3-1,27,-22.8%,27,-22.8%,30,-25.4%,30,-25.4%,17,-3.5%,17,-3.5%,16,-1.0%,16,-1.0%
SF,0-4,28,-31.6%,28,-31.6%,29,-24.6%,29,-24.6%,19,2.1%,19,2.1%,26,-4.9%,26,-4.9%
CAR,0-4,29,-35.6%,29,-35.6%,32,-37.6%,32,-37.6%,16,-3.6%,16,-3.6%,17,-1.6%,17,-1.6%
BUF,0-4,30,-40.8%,30,-40.8%,24,-16.5%,24,-16.5%,32,28.5%,32,28.5%,6,4.2%,6,4.2%
ARI,2-2,31,-41.4%,31,-41.4%,31,-29.5%,31,-29.5%,23,8.9%,23,8.9%,22,-3.0%,22,-3.0%
OAK,1-3,32,-43.0%,32,-43.0%,27,-21.5%,27,-21.5%,28,15.2%,28,15.2%,28,-6.3%,28,-6.3%
