Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
GB,2-0,1,54.3%,1,54.3%,3,35.5%,3,35.5%,12,-10.5%,12,-10.5%,5,8.2%,5,8.2%
ATL,1-1,2,50.7%,2,50.7%,6,25.2%,6,25.2%,7,-19.4%,7,-19.4%,8,6.1%,8,6.1%
TB,2-0,3,33.9%,3,33.9%,15,0.8%,15,0.8%,4,-25.0%,4,-25.0%,6,8.1%,6,8.1%
NYJ,1-1,4,32.2%,4,32.2%,12,13.7%,12,13.7%,10,-13.5%,10,-13.5%,10,4.9%,10,4.9%
MIA,2-0,5,24.6%,5,24.6%,14,4.8%,14,4.8%,5,-23.0%,5,-23.0%,20,-3.2%,20,-3.2%
HOU,2-0,6,16.6%,6,16.6%,1,48.6%,1,48.6%,31,32.6%,31,32.6%,12,0.6%,12,0.6%
PIT,2-0,7,16.4%,7,16.4%,27,-27.8%,27,-27.8%,1,-35.3%,1,-35.3%,4,8.9%,4,8.9%
SEA,1-1,8,16.1%,8,16.1%,18,-5.7%,18,-5.7%,11,-11.8%,11,-11.8%,3,10.1%,3,10.1%
NE,1-1,9,15.4%,9,15.4%,4,35.1%,4,35.1%,29,27.7%,29,27.7%,7,8.1%,7,8.1%
SD,1-1,10,15.2%,10,15.2%,9,17.5%,9,17.5%,6,-20.1%,6,-20.1%,32,-22.3%,32,-22.3%
KC,2-0,11,14.7%,11,14.7%,17,-2.6%,17,-2.6%,15,-5.0%,15,-5.0%,1,12.4%,1,12.4%
PHI,1-1,12,14.1%,12,14.1%,5,26.1%,5,26.1%,23,9.1%,23,9.1%,18,-2.9%,18,-2.9%
CHI,2-0,13,13.8%,13,13.8%,13,5.9%,13,5.9%,8,-15.8%,8,-15.8%,28,-7.9%,28,-7.9%
IND,1-1,14,12.7%,14,12.7%,2,35.6%,2,35.6%,26,17.1%,26,17.1%,25,-5.9%,25,-5.9%
NO,2-0,15,10.1%,15,10.1%,8,18.5%,8,18.5%,20,8.0%,20,8.0%,14,-0.3%,14,-0.3%
DAL,0-2,16,9.0%,16,9.0%,10,15.5%,10,15.5%,19,7.0%,19,7.0%,13,0.5%,13,0.5%
CLE,0-2,17,-6.2%,17,-6.2%,21,-11.9%,21,-11.9%,9,-13.9%,9,-13.9%,29,-8.1%,29,-8.1%
TEN,1-1,18,-6.3%,18,-6.3%,30,-33.1%,30,-33.1%,2,-32.0%,2,-32.0%,23,-5.2%,23,-5.2%
DEN,1-1,19,-7.0%,19,-7.0%,7,19.3%,7,19.3%,27,18.8%,27,18.8%,27,-7.5%,27,-7.5%
NYG,1-1,20,-8.3%,20,-8.3%,20,-7.4%,20,-7.4%,14,-7.4%,14,-7.4%,30,-8.3%,30,-8.3%
CIN,1-1,21,-8.6%,21,-8.6%,16,-0.1%,16,-0.1%,18,4.4%,18,4.4%,22,-4.1%,22,-4.1%
BAL,1-1,22,-12.2%,22,-12.2%,31,-33.4%,31,-33.4%,3,-27.0%,3,-27.0%,24,-5.7%,24,-5.7%
STL,0-2,23,-12.3%,23,-12.3%,23,-19.0%,23,-19.0%,13,-9.0%,13,-9.0%,17,-2.2%,17,-2.2%
DET,0-2,24,-18.2%,24,-18.2%,22,-13.7%,22,-13.7%,24,9.7%,24,9.7%,9,5.2%,9,5.2%
WAS,1-1,25,-19.9%,25,-19.9%,11,14.9%,11,14.9%,32,32.9%,32,32.9%,16,-1.8%,16,-1.8%
JAX,1-1,26,-24.2%,26,-24.2%,19,-6.9%,19,-6.9%,30,27.8%,30,27.8%,2,10.5%,2,10.5%
MIN,0-2,27,-28.2%,27,-28.2%,25,-21.2%,25,-21.2%,17,3.8%,17,3.8%,19,-3.2%,19,-3.2%
SF,0-2,28,-37.9%,28,-37.9%,26,-22.4%,26,-22.4%,22,8.7%,22,8.7%,26,-6.8%,26,-6.8%
ARI,1-1,29,-42.0%,29,-42.0%,24,-20.7%,24,-20.7%,21,8.7%,21,8.7%,31,-12.6%,31,-12.6%
OAK,1-1,30,-46.1%,30,-46.1%,29,-31.8%,29,-31.8%,25,10.6%,25,10.6%,21,-3.8%,21,-3.8%
BUF,0-2,31,-50.4%,31,-50.4%,28,-30.8%,28,-30.8%,28,22.0%,28,22.0%,11,2.3%,11,2.3%
CAR,0-2,32,-54.6%,32,-54.6%,32,-49.6%,32,-49.6%,16,3.2%,16,3.2%,15,-1.8%,15,-1.8%
