Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
KC,3-0,1,36.4%,1,36.4%,13,10.8%,13,10.8%,4,-17.2%,4,-17.2%,3,8.4%,3,8.4%
GB,2-1,2,35.8%,2,35.8%,5,26.8%,5,26.8%,6,-13.2%,6,-13.2%,25,-4.2%,25,-4.2%
PHI,2-1,3,33.5%,3,33.5%,3,29.4%,3,29.4%,13,-6.4%,13,-6.4%,19,-2.3%,19,-2.3%
ATL,2-1,4,32.1%,4,32.1%,8,19.4%,8,19.4%,5,-13.3%,5,-13.3%,14,-0.6%,14,-0.6%
NYJ,2-1,5,30.7%,5,30.7%,6,22.2%,6,22.2%,19,-2.4%,19,-2.4%,6,6.1%,6,6.1%
PIT,3-0,6,30.1%,6,30.1%,19,-9.8%,19,-9.8%,1,-31.1%,1,-31.1%,2,8.7%,2,8.7%
DAL,1-2,7,26.2%,7,26.2%,7,21.8%,7,21.8%,20,-2.3%,20,-2.3%,9,2.1%,9,2.1%
NE,2-1,8,22.7%,8,22.7%,1,47.1%,1,47.1%,29,23.2%,29,23.2%,17,-1.2%,17,-1.2%
SEA,2-1,9,17.9%,9,17.9%,20,-9.8%,20,-9.8%,17,-3.5%,17,-3.5%,1,24.2%,1,24.2%
IND,2-1,10,17.7%,10,17.7%,2,32.0%,2,32.0%,25,9.1%,25,9.1%,27,-5.2%,27,-5.2%
MIA,2-1,11,11.6%,11,11.6%,10,12.8%,10,12.8%,14,-4.9%,14,-4.9%,29,-6.0%,29,-6.0%
NO,2-1,12,9.8%,12,9.8%,9,13.5%,9,13.5%,24,6.7%,24,6.7%,8,3.0%,8,3.0%
CHI,3-0,13,5.6%,13,5.6%,15,1.1%,15,1.1%,16,-4.2%,16,-4.2%,13,0.3%,13,0.3%
TEN,2-1,14,2.5%,14,2.5%,27,-19.9%,27,-19.9%,2,-21.4%,2,-21.4%,11,1.0%,11,1.0%
TB,2-1,15,1.8%,15,1.8%,22,-13.1%,22,-13.1%,8,-10.6%,8,-10.6%,7,4.3%,7,4.3%
CIN,2-1,16,1.7%,16,1.7%,18,-6.4%,18,-6.4%,11,-6.8%,11,-6.8%,10,1.3%,10,1.3%
SD,1-2,17,0.1%,17,0.1%,11,12.8%,11,12.8%,3,-18.9%,3,-18.9%,32,-31.6%,32,-31.6%
BAL,2-1,18,-2.2%,18,-2.2%,21,-11.9%,21,-11.9%,7,-12.0%,7,-12.0%,18,-2.3%,18,-2.3%
HOU,2-1,19,-4.4%,19,-4.4%,4,28.5%,4,28.5%,31,31.9%,31,31.9%,16,-1.0%,16,-1.0%
CLE,0-3,20,-9.9%,20,-9.9%,17,-4.6%,17,-4.6%,23,1.9%,23,1.9%,22,-3.4%,22,-3.4%
STL,1-2,21,-10.0%,21,-10.0%,23,-14.6%,23,-14.6%,10,-8.2%,10,-8.2%,23,-3.6%,23,-3.6%
MIN,1-2,22,-10.5%,22,-10.5%,26,-19.6%,26,-19.6%,9,-9.9%,9,-9.9%,15,-0.7%,15,-0.7%
NYG,1-2,23,-10.6%,23,-10.6%,16,-4.0%,16,-4.0%,15,-4.4%,15,-4.4%,31,-10.9%,31,-10.9%
DEN,1-2,24,-11.2%,24,-11.2%,12,11.9%,12,11.9%,28,19.3%,28,19.3%,24,-3.8%,24,-3.8%
WAS,1-2,25,-15.2%,25,-15.2%,14,6.6%,14,6.6%,26,17.0%,26,17.0%,26,-4.8%,26,-4.8%
ARI,2-1,26,-19.1%,26,-19.1%,25,-18.5%,25,-18.5%,18,-2.7%,18,-2.7%,21,-3.3%,21,-3.3%
DET,0-3,27,-20.8%,27,-20.8%,28,-20.2%,28,-20.2%,22,1.3%,22,1.3%,12,0.6%,12,0.6%
BUF,0-3,28,-42.0%,28,-42.0%,24,-16.5%,24,-16.5%,32,32.9%,32,32.9%,4,7.4%,4,7.4%
OAK,1-2,29,-43.2%,29,-43.2%,31,-33.7%,31,-33.7%,21,-0.8%,21,-0.8%,30,-10.3%,30,-10.3%
JAX,1-2,30,-46.1%,30,-46.1%,29,-24.9%,29,-24.9%,30,27.6%,30,27.6%,5,6.4%,5,6.4%
CAR,0-3,31,-48.5%,31,-48.5%,32,-52.2%,32,-52.2%,12,-6.7%,12,-6.7%,20,-2.9%,20,-2.9%
SF,0-3,32,-51.2%,32,-51.2%,30,-27.6%,30,-27.6%,27,17.6%,27,17.6%,28,-6.0%,28,-6.0%
