Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
DAL,12-2,1,24.4%,1,25.7%,2,21.8%,2,22.4%,16,-1.2%,17,-1.1%,10,1.5%,8,2.1%
ATL,9-5,2,21.3%,4,21.3%,1,25.1%,1,25.4%,23,6.7%,24,6.3%,7,2.9%,7,2.2%
NE,12-2,3,19.9%,2,22.7%,3,19.1%,3,20.0%,18,1.2%,16,-1.2%,8,1.9%,11,1.5%
PIT,9-5,4,16.9%,3,22.1%,10,12.1%,10,12.6%,11,-4.0%,7,-8.6%,13,0.7%,13,0.9%
OAK,11-3,5,11.4%,8,10.9%,5,15.2%,9,13.0%,22,4.7%,21,2.8%,12,0.8%,14,0.7%
BAL,8-6,6,11.0%,5,16.9%,24,-9.5%,18,-4.6%,2,-15.7%,3,-15.1%,5,4.8%,4,6.3%
GB,8-6,7,10.3%,9,10.6%,7,14.1%,6,16.7%,19,1.3%,22,3.2%,25,-2.5%,25,-2.9%
KC,10-4,8,10.3%,6,11.4%,14,-0.4%,15,-0.6%,10,-4.1%,11,-4.3%,3,6.6%,3,7.7%
NYG,10-4,9,8.9%,7,11.4%,20,-5.4%,22,-6.5%,4,-13.5%,2,-16.0%,14,0.7%,9,1.8%
SEA,9-4-1,10,8.6%,13,5.5%,19,-4.6%,19,-4.8%,5,-12.1%,6,-9.0%,11,1.1%,12,1.4%
PHI,5-9,11,7.5%,17,0.8%,23,-7.8%,24,-9.3%,8,-7.6%,14,-1.9%,1,7.8%,2,8.1%
WAS,7-6-1,12,6.6%,11,9.0%,6,14.8%,4,18.3%,26,8.3%,29,8.6%,16,0.1%,20,-0.7%
BUF,7-7,13,5.2%,12,6.1%,9,13.1%,8,14.5%,25,7.5%,26,7.5%,18,-0.4%,21,-1.0%
TEN,8-6,14,4.7%,10,9.5%,8,14.0%,5,17.0%,24,7.3%,27,7.8%,21,-2.0%,16,0.2%
DEN,8-6,15,4.6%,18,0.6%,26,-10.1%,27,-13.9%,1,-16.9%,1,-17.5%,23,-2.2%,26,-3.0%
NO,6-8,16,3.1%,14,4.3%,4,16.1%,7,15.7%,27,9.6%,28,8.1%,28,-3.4%,27,-3.3%
SD,5-9,17,2.4%,16,1.1%,17,-2.5%,20,-6.0%,7,-7.7%,5,-9.1%,26,-2.8%,24,-2.0%
MIN,7-7,18,-0.4%,26,-6.2%,27,-12.2%,28,-14.2%,6,-10.3%,9,-6.3%,9,1.5%,10,1.7%
TB,8-6,19,-0.5%,15,3.4%,18,-2.5%,16,-1.8%,12,-3.9%,8,-6.3%,20,-1.9%,22,-1.2%
CIN,5-8-1,20,-0.9%,20,-0.6%,11,4.6%,11,1.8%,21,3.4%,20,2.1%,22,-2.0%,19,-0.3%
MIA,9-5,21,-2.0%,22,-1.5%,15,-1.2%,13,0.2%,17,0.7%,19,1.7%,17,-0.2%,17,0.1%
ARI,5-8-1,22,-2.0%,25,-5.7%,25,-9.7%,25,-10.2%,3,-14.8%,4,-11.8%,31,-7.2%,31,-7.2%
CHI,3-11,23,-2.7%,21,-1.0%,16,-1.5%,14,-0.4%,20,1.3%,18,1.1%,15,0.1%,15,0.4%
DET,9-5,24,-5.1%,23,-3.8%,13,0.3%,17,-2.4%,28,9.9%,23,5.9%,6,4.5%,6,4.5%
CAR,6-8,25,-5.4%,24,-5.5%,21,-6.1%,23,-8.6%,13,-3.6%,10,-4.8%,27,-2.9%,23,-1.7%
IND,7-7,26,-5.6%,19,-0.5%,12,1.3%,12,0.4%,30,12.0%,25,6.3%,4,5.1%,5,5.4%
JAX,2-12,27,-13.7%,27,-14.6%,28,-13.2%,26,-13.8%,15,-1.8%,13,-2.6%,24,-2.3%,28,-3.4%
HOU,8-6,28,-21.2%,28,-21.1%,31,-19.1%,30,-18.0%,9,-4.3%,12,-2.8%,30,-6.3%,30,-5.9%
LAR,4-10,29,-22.0%,30,-24.4%,32,-31.8%,32,-34.4%,14,-2.2%,15,-1.5%,2,7.6%,1,8.6%
SF,1-13,30,-23.7%,29,-24.1%,22,-6.8%,21,-6.1%,31,15.7%,31,17.8%,19,-1.2%,18,-0.3%
NYJ,4-10,31,-38.3%,31,-40.9%,30,-19.0%,31,-20.8%,29,11.8%,30,11.9%,32,-7.5%,32,-8.2%
CLE,0-14,32,-40.3%,32,-42.1%,29,-14.5%,29,-16.2%,32,21.8%,32,22.4%,29,-4.1%,29,-3.5%
