Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
BAL,1-0,1,77.1%,1,77.1%,1,58.0%,1,58.0%,11,-15.0%,11,-15.0%,12,4.1%,12,4.1%
NE,1-0,2,68.1%,2,68.1%,2,51.2%,2,51.2%,9,-18.7%,9,-18.7%,17,-1.7%,17,-1.7%
CHI,1-0,3,66.5%,3,66.5%,5,37.5%,5,37.5%,7,-19.0%,7,-19.0%,8,10.0%,8,10.0%
DEN,1-0,4,63.7%,4,63.7%,4,44.9%,4,44.9%,6,-24.3%,6,-24.3%,23,-5.4%,23,-5.4%
ATL,1-0,5,58.1%,5,58.1%,3,49.9%,3,49.9%,18,4.5%,18,4.5%,6,12.7%,6,12.7%
HOU,1-0,6,49.0%,6,49.0%,12,11.7%,12,11.7%,2,-69.6%,2,-69.6%,31,-32.3%,31,-32.3%
MIN,1-0,7,47.2%,7,47.2%,9,23.2%,9,23.2%,13,-6.5%,13,-6.5%,5,17.5%,5,17.5%
NYJ,1-0,8,46.3%,8,46.3%,10,17.6%,10,17.6%,12,-7.2%,12,-7.2%,2,21.5%,2,21.5%
DAL,1-0,9,31.2%,9,31.2%,7,28.0%,7,28.0%,16,-5.2%,16,-5.2%,19,-2.0%,19,-2.0%
TB,1-0,10,27.9%,10,27.9%,13,10.7%,13,10.7%,8,-18.9%,8,-18.9%,18,-1.7%,18,-1.7%
SF,1-0,11,27.7%,11,27.7%,6,35.9%,6,35.9%,20,8.4%,20,8.4%,13,0.2%,13,0.2%
PHI,1-0,12,27.3%,12,27.3%,28,-30.8%,28,-30.8%,1,-74.5%,1,-74.5%,27,-16.4%,27,-16.4%
DET,1-0,13,23.9%,13,23.9%,16,-0.4%,16,-0.4%,10,-17.5%,10,-17.5%,10,6.8%,10,6.8%
SD,1-0,14,2.2%,14,2.2%,19,-5.3%,19,-5.3%,22,10.6%,22,10.6%,4,18.1%,4,18.1%
SEA,0-1,15,-2.2%,15,-2.2%,30,-40.3%,30,-40.3%,3,-31.9%,3,-31.9%,11,6.2%,11,6.2%
GB,0-1,16,-3.9%,16,-3.9%,14,8.8%,14,8.8%,27,30.9%,27,30.9%,3,18.3%,3,18.3%
NO,0-1,17,-4.3%,17,-4.3%,15,3.7%,15,3.7%,24,16.8%,24,16.8%,9,8.8%,9,8.8%
WAS,1-0,18,-8.6%,18,-8.6%,8,25.7%,8,25.7%,17,4.0%,17,4.0%,30,-30.3%,30,-30.3%
STL,0-1,19,-9.7%,19,-9.7%,23,-15.4%,23,-15.4%,15,-5.5%,15,-5.5%,14,0.2%,14,0.2%
OAK,0-1,20,-17.6%,20,-17.6%,11,11.8%,11,11.8%,14,-6.5%,14,-6.5%,32,-35.9%,32,-35.9%
ARI,1-0,21,-19.6%,21,-19.6%,29,-33.7%,29,-33.7%,5,-29.2%,5,-29.2%,25,-15.1%,25,-15.1%
CAR,0-1,22,-30.8%,22,-30.8%,25,-19.6%,25,-19.6%,21,9.1%,21,9.1%,20,-2.2%,20,-2.2%
JAX,0-1,23,-36.5%,23,-36.5%,20,-7.7%,20,-7.7%,23,13.5%,23,13.5%,26,-15.2%,26,-15.2%
CLE,0-1,24,-39.0%,24,-39.0%,32,-80.0%,32,-80.0%,4,-30.5%,4,-30.5%,7,10.5%,7,10.5%
IND,0-1,25,-51.9%,25,-51.9%,21,-12.2%,21,-12.2%,26,27.5%,26,27.5%,24,-12.2%,24,-12.2%
TEN,0-1,26,-52.1%,26,-52.1%,22,-12.3%,22,-12.3%,28,38.3%,28,38.3%,16,-1.5%,16,-1.5%
NYG,0-1,27,-53.9%,27,-53.9%,17,-0.9%,17,-0.9%,31,50.8%,31,50.8%,21,-2.3%,21,-2.3%
MIA,0-1,28,-55.2%,28,-55.2%,31,-77.7%,31,-77.7%,19,6.7%,19,6.7%,1,29.1%,1,29.1%
BUF,0-1,29,-64.0%,29,-64.0%,26,-25.6%,26,-25.6%,25,20.4%,25,20.4%,29,-17.9%,29,-17.9%
KC,0-1,30,-64.2%,30,-64.2%,18,-1.2%,18,-1.2%,30,45.6%,30,45.6%,28,-17.3%,28,-17.3%
PIT,0-1,31,-72.3%,31,-72.3%,27,-29.5%,27,-29.5%,29,39.1%,29,39.1%,22,-3.7%,22,-3.7%
CIN,0-1,32,-85.9%,32,-85.9%,24,-18.4%,24,-18.4%,32,66.6%,32,66.6%,15,-0.9%,15,-0.9%
