Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
KC,3-0,1,52.3%,1,52.3%,1,44.3%,1,44.3%,13,-5.5%,13,-5.5%,8,2.6%,8,2.6%
PIT,2-1,2,37.0%,2,37.0%,6,21.4%,6,21.4%,6,-18.8%,6,-18.8%,25,-3.2%,25,-3.2%
DET,2-1,3,34.9%,3,34.9%,15,3.7%,15,3.7%,4,-21.9%,4,-21.9%,2,9.3%,2,9.3%
LAR,2-1,4,29.9%,4,29.9%,8,16.0%,8,16.0%,8,-13.5%,8,-13.5%,12,0.4%,12,0.4%
TEN,2-1,5,26.6%,5,26.6%,2,37.8%,2,37.8%,27,15.1%,27,15.1%,7,4.0%,7,4.0%
WAS,2-1,6,25.3%,6,25.3%,14,5.8%,14,5.8%,3,-23.9%,3,-23.9%,26,-4.4%,26,-4.4%
BUF,2-1,7,25.1%,7,25.1%,20,-2.2%,20,-2.2%,2,-27.6%,2,-27.6%,16,-0.3%,16,-0.3%
JAX,2-1,8,23.6%,8,23.6%,11,8.8%,11,8.8%,5,-20.9%,5,-20.9%,28,-6.0%,28,-6.0%
ATL,3-0,9,21.1%,9,21.1%,7,19.4%,7,19.4%,18,5.2%,18,5.2%,3,6.9%,3,6.9%
NO,1-2,10,14.5%,10,14.5%,3,29.7%,3,29.7%,28,15.5%,28,15.5%,14,0.3%,14,0.3%
MIN,2-1,11,13.8%,11,13.8%,4,26.8%,4,26.8%,24,12.3%,24,12.3%,18,-0.7%,18,-0.7%
BAL,2-1,12,10.9%,12,10.9%,26,-21.0%,26,-21.0%,1,-31.8%,1,-31.8%,15,0.1%,15,0.1%
DAL,2-1,13,10.2%,13,10.2%,19,-1.2%,19,-1.2%,14,-1.5%,14,-1.5%,1,9.8%,1,9.8%
DEN,2-1,14,6.1%,14,6.1%,17,1.9%,17,1.9%,9,-10.3%,9,-10.3%,29,-6.0%,29,-6.0%
PHI,2-1,15,5.5%,15,5.5%,10,8.8%,10,8.8%,17,4.3%,17,4.3%,11,0.9%,11,0.9%
GB,2-1,16,0.8%,16,0.8%,13,6.5%,13,6.5%,20,6.8%,20,6.8%,10,1.1%,10,1.1%
CAR,2-1,17,-0.2%,17,-0.2%,25,-18.1%,25,-18.1%,7,-15.3%,7,-15.3%,9,2.5%,9,2.5%
OAK,2-1,18,-2.2%,18,-2.2%,9,11.8%,9,11.8%,30,19.1%,30,19.1%,6,5.1%,6,5.1%
TB,1-1,19,-2.9%,19,-2.9%,18,1.8%,18,1.8%,23,11.3%,23,11.3%,4,6.6%,4,6.6%
SEA,1-2,20,-5.8%,20,-5.8%,16,2.8%,16,2.8%,19,6.1%,19,6.1%,21,-2.5%,21,-2.5%
LAC,0-3,21,-9.9%,21,-9.9%,12,6.7%,12,6.7%,15,-0.6%,15,-0.6%,32,-17.2%,32,-17.2%
HOU,1-2,22,-10.1%,22,-10.1%,22,-14.0%,22,-14.0%,11,-5.9%,11,-5.9%,20,-2.0%,20,-2.0%
NE,2-1,23,-10.7%,23,-10.7%,5,24.1%,5,24.1%,32,33.3%,32,33.3%,19,-1.5%,19,-1.5%
ARI,1-2,24,-23.5%,24,-23.5%,28,-21.9%,28,-21.9%,10,-8.9%,10,-8.9%,30,-10.4%,30,-10.4%
CIN,0-3,25,-29.7%,25,-29.7%,31,-36.0%,31,-36.0%,12,-5.9%,12,-5.9%,13,0.4%,13,0.4%
NYJ,1-2,26,-30.4%,26,-30.4%,24,-15.3%,24,-15.3%,26,14.8%,26,14.8%,17,-0.3%,17,-0.3%
CHI,1-2,27,-34.5%,27,-34.5%,27,-21.6%,27,-21.6%,22,10.2%,22,10.2%,23,-2.7%,23,-2.7%
NYG,0-3,28,-36.9%,28,-36.9%,21,-13.5%,21,-13.5%,25,12.8%,25,12.8%,31,-10.7%,31,-10.7%
MIA,1-1,29,-38.0%,29,-38.0%,23,-14.2%,23,-14.2%,31,20.8%,31,20.8%,24,-3.0%,24,-3.0%
SF,0-3,30,-41.0%,30,-41.0%,30,-30.1%,30,-30.1%,29,16.9%,29,16.9%,5,6.0%,5,6.0%
CLE,0-3,31,-41.4%,31,-41.4%,29,-25.7%,29,-25.7%,21,9.9%,21,9.9%,27,-5.8%,27,-5.8%
IND,1-2,32,-45.5%,32,-45.5%,32,-41.9%,32,-41.9%,16,1.1%,16,1.1%,22,-2.5%,22,-2.5%
