Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
BAL,2-0,1,73.7%,1,73.7%,16,3.8%,16,3.8%,1,-70.7%,1,-70.7%,17,-0.8%,17,-0.8%
KC,2-0,2,54.9%,2,54.9%,1,58.5%,1,58.5%,17,4.5%,17,4.5%,14,0.9%,14,0.9%
DET,2-0,3,53.9%,3,53.9%,12,9.5%,12,9.5%,3,-33.4%,3,-33.4%,2,11.1%,2,11.1%
PIT,2-0,4,51.8%,4,51.8%,6,29.2%,6,29.2%,7,-18.7%,7,-18.7%,8,3.9%,8,3.9%
CAR,2-0,5,41.6%,5,41.6%,20,-7.4%,20,-7.4%,2,-45.2%,2,-45.2%,10,3.7%,10,3.7%
TEN,1-1,6,38.2%,6,38.2%,3,40.2%,3,40.2%,18,5.7%,18,5.7%,11,3.7%,11,3.7%
TB,1-0,7,37.8%,7,37.8%,13,8.5%,13,8.5%,5,-22.0%,5,-22.0%,4,7.4%,4,7.4%
OAK,2-0,8,29.3%,8,29.3%,2,43.7%,2,43.7%,27,18.3%,27,18.3%,9,3.9%,9,3.9%
ATL,2-0,9,28.9%,9,28.9%,4,37.9%,4,37.9%,24,13.9%,24,13.9%,6,4.9%,6,4.9%
LAR,1-1,10,25.9%,10,25.9%,17,2.6%,17,2.6%,6,-19.1%,6,-19.1%,7,4.2%,7,4.2%
BUF,1-1,11,20.5%,11,20.5%,19,-2.9%,19,-2.9%,4,-30.3%,4,-30.3%,26,-6.9%,26,-6.9%
DEN,2-0,12,18.5%,12,18.5%,9,17.3%,9,17.3%,9,-11.2%,9,-11.2%,28,-10.0%,28,-10.0%
LAC,0-2,13,9.9%,13,9.9%,7,27.5%,7,27.5%,15,-3.9%,15,-3.9%,32,-21.6%,32,-21.6%
GB,1-1,14,4.2%,14,4.2%,11,12.3%,11,12.3%,22,7.3%,22,7.3%,18,-0.9%,18,-0.9%
WAS,1-1,15,0.4%,15,0.4%,18,-0.9%,18,-0.9%,13,-5.2%,13,-5.2%,22,-3.8%,22,-3.8%
PHI,1-1,16,-0.1%,16,-0.1%,14,5.5%,14,5.5%,16,3.1%,16,3.1%,20,-2.4%,20,-2.4%
SEA,1-1,17,-3.5%,17,-3.5%,23,-10.2%,23,-10.2%,12,-7.5%,12,-7.5%,16,-0.7%,16,-0.7%
DAL,1-1,18,-4.4%,18,-4.4%,21,-7.5%,21,-7.5%,21,6.5%,21,6.5%,3,9.6%,3,9.6%
MIN,1-1,19,-5.2%,19,-5.2%,10,13.8%,10,13.8%,28,19.2%,28,19.2%,15,0.2%,15,0.2%
JAX,1-1,20,-10.0%,20,-10.0%,22,-7.5%,22,-7.5%,11,-8.7%,11,-8.7%,30,-11.2%,30,-11.2%
NO,0-2,21,-18.7%,21,-18.7%,8,19.6%,8,19.6%,30,40.5%,30,40.5%,12,2.3%,12,2.3%
NE,1-1,22,-19.8%,22,-19.8%,5,29.4%,5,29.4%,32,45.4%,32,45.4%,23,-3.9%,23,-3.9%
ARI,1-1,23,-20.4%,23,-20.4%,28,-27.9%,28,-27.9%,8,-16.7%,8,-16.7%,27,-9.2%,27,-9.2%
HOU,1-1,24,-21.4%,24,-21.4%,26,-25.4%,26,-25.4%,10,-8.9%,10,-8.9%,24,-4.9%,24,-4.9%
CHI,0-2,25,-33.7%,25,-33.7%,24,-16.4%,24,-16.4%,25,14.0%,25,14.0%,21,-3.3%,21,-3.3%
MIA,1-0,26,-38.8%,26,-38.8%,15,3.8%,15,3.8%,31,44.7%,31,44.7%,13,2.1%,13,2.1%
CIN,0-2,27,-42.7%,27,-42.7%,31,-59.2%,31,-59.2%,14,-5.2%,14,-5.2%,1,11.4%,1,11.4%
SF,0-2,28,-51.2%,28,-51.2%,30,-51.0%,30,-51.0%,20,6.3%,20,6.3%,5,6.1%,5,6.1%
NYG,0-2,29,-53.6%,29,-53.6%,27,-25.5%,27,-25.5%,23,13.2%,23,13.2%,31,-14.8%,31,-14.8%
NYJ,0-2,30,-62.6%,30,-62.6%,25,-22.3%,25,-22.3%,29,38.1%,29,38.1%,19,-2.2%,19,-2.2%
CLE,0-2,31,-65.5%,31,-65.5%,29,-37.3%,29,-37.3%,26,17.0%,26,17.0%,29,-11.2%,29,-11.2%
IND,0-2,32,-73.1%,32,-73.1%,32,-60.3%,32,-60.3%,19,6.0%,19,6.0%,25,-6.8%,25,-6.8%
