Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
DEN,4-0,1,59.5%,1,59.5%,1,54.1%,1,54.1%,21,5.0%,21,5.0%,1,10.4%,1,10.4%
SEA,4-0,2,41.9%,2,41.9%,10,6.4%,10,6.4%,1,-29.3%,1,-29.3%,3,6.2%,3,6.2%
NO,4-0,3,34.2%,3,34.2%,7,15.4%,7,15.4%,3,-19.2%,3,-19.2%,15,-0.5%,15,-0.5%
KC,4-0,4,30.2%,4,30.2%,11,5.9%,11,5.9%,4,-17.5%,4,-17.5%,2,6.8%,2,6.8%
IND,3-1,5,22.2%,5,22.2%,5,18.9%,5,18.9%,16,-3.7%,16,-3.7%,14,-0.5%,14,-0.5%
CAR,1-2,6,20.5%,6,20.5%,8,15.0%,8,15.0%,11,-7.3%,11,-7.3%,18,-1.9%,18,-1.9%
NE,4-0,7,12.9%,7,12.9%,15,2.6%,15,2.6%,12,-6.0%,12,-6.0%,4,4.3%,4,4.3%
DET,3-1,8,8.2%,8,8.2%,12,4.9%,12,4.9%,10,-7.6%,10,-7.6%,26,-4.3%,26,-4.3%
GB,1-2,9,7.9%,9,7.9%,3,30.8%,3,30.8%,31,23.3%,31,23.3%,12,0.5%,12,0.5%
ATL,1-3,10,7.7%,10,7.7%,6,17.7%,6,17.7%,24,10.5%,24,10.5%,11,0.6%,11,0.6%
CHI,3-1,11,6.8%,11,6.8%,19,-0.7%,19,-0.7%,9,-9.0%,9,-9.0%,17,-1.5%,17,-1.5%
BUF,2-2,12,6.5%,12,6.5%,22,-4.6%,22,-4.6%,7,-11.6%,7,-11.6%,13,-0.5%,13,-0.5%
TEN,3-1,13,5.7%,13,5.7%,14,3.6%,14,3.6%,13,-5.6%,13,-5.6%,24,-3.5%,24,-3.5%
SD,2-2,14,5.5%,14,5.5%,2,36.4%,2,36.4%,32,28.4%,32,28.4%,21,-2.5%,21,-2.5%
DAL,2-2,15,3.7%,15,3.7%,9,7.1%,9,7.1%,19,2.2%,19,2.2%,16,-1.2%,16,-1.2%
HOU,2-2,16,2.8%,16,2.8%,23,-5.9%,23,-5.9%,2,-20.5%,2,-20.5%,30,-11.8%,30,-11.8%
MIN,1-3,17,-0.3%,17,-0.3%,18,0.9%,18,0.9%,20,4.1%,20,4.1%,8,2.9%,8,2.9%
CIN,2-2,18,-1.0%,18,-1.0%,20,-1.8%,20,-1.8%,18,-0.1%,18,-0.1%,10,0.7%,10,0.7%
SF,2-2,19,-2.1%,19,-2.1%,17,0.9%,17,0.9%,17,-1.3%,17,-1.3%,25,-4.3%,25,-4.3%
MIA,3-1,20,-3.9%,20,-3.9%,13,4.1%,13,4.1%,25,11.0%,25,11.0%,7,3.0%,7,3.0%
NYJ,2-2,21,-4.9%,21,-4.9%,29,-24.9%,29,-24.9%,6,-16.7%,6,-16.7%,6,3.3%,6,3.3%
TB,0-4,22,-10.5%,22,-10.5%,30,-25.0%,30,-25.0%,5,-16.7%,5,-16.7%,20,-2.2%,20,-2.2%
BAL,2-2,23,-11.4%,23,-11.4%,27,-19.0%,27,-19.0%,14,-5.5%,14,-5.5%,9,2.2%,9,2.2%
CLE,2-2,24,-12.9%,24,-12.9%,26,-18.9%,26,-18.9%,8,-10.3%,8,-10.3%,27,-4.3%,27,-4.3%
ARI,2-2,25,-15.0%,25,-15.0%,25,-17.6%,25,-17.6%,15,-5.3%,15,-5.3%,22,-2.7%,22,-2.7%
PIT,0-4,26,-16.7%,26,-16.7%,21,-4.1%,21,-4.1%,23,9.2%,23,9.2%,23,-3.3%,23,-3.3%
PHI,1-3,27,-18.5%,27,-18.5%,4,19.0%,4,19.0%,30,22.9%,30,22.9%,31,-14.6%,31,-14.6%
WAS,1-3,28,-24.8%,28,-24.8%,16,1.1%,16,1.1%,27,15.6%,27,15.6%,29,-10.3%,29,-10.3%
STL,1-3,29,-32.1%,29,-32.1%,28,-21.9%,28,-21.9%,26,14.2%,26,14.2%,5,4.0%,5,4.0%
OAK,1-3,30,-36.1%,30,-36.1%,24,-10.5%,24,-10.5%,28,18.7%,28,18.7%,28,-6.9%,28,-6.9%
NYG,0-4,31,-49.6%,31,-49.6%,31,-25.6%,31,-25.6%,22,5.3%,22,5.3%,32,-18.7%,32,-18.7%
JAX,0-4,32,-89.3%,32,-89.3%,32,-68.1%,32,-68.1%,29,19.1%,29,19.1%,19,-2.1%,19,-2.1%
