Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
SEA,10-1,1,36.6%,1,37.5%,6,12.7%,6,13.5%,2,-18.0%,2,-17.7%,1,5.9%,3,6.3%
DEN,9-2,2,32.9%,2,29.5%,1,31.8%,1,27.0%,18,0.7%,15,-2.3%,11,1.8%,15,0.3%
NO,9-2,3,27.2%,3,27.5%,3,20.2%,3,21.4%,7,-9.0%,9,-8.7%,20,-2.1%,22,-2.5%
CAR,8-3,4,25.7%,4,26.6%,8,10.9%,9,10.7%,3,-14.7%,3,-15.4%,16,0.2%,14,0.6%
NE,8-3,5,18.8%,5,22.2%,9,9.6%,7,13.2%,14,-3.5%,14,-3.1%,2,5.8%,4,5.9%
SF,7-4,6,15.3%,6,16.6%,14,4.3%,14,4.1%,6,-9.0%,6,-9.6%,10,2.0%,10,2.9%
CIN,7-4,7,11.8%,7,13.6%,21,-5.3%,21,-4.8%,4,-14.2%,4,-15.3%,8,2.8%,9,3.2%
CHI,6-5,8,10.8%,10,9.5%,7,11.0%,8,11.5%,19,1.8%,19,3.7%,12,1.5%,13,1.7%
ARI,7-4,9,10.3%,8,12.1%,25,-7.9%,24,-6.9%,1,-20.9%,1,-22.0%,24,-2.8%,24,-3.1%
KC,9-2,10,7.9%,13,4.5%,17,-0.4%,18,-0.8%,13,-4.0%,16,-1.3%,6,4.3%,6,3.9%
DAL,6-5,11,6.9%,12,5.3%,11,7.4%,10,5.8%,22,5.7%,23,6.7%,4,5.2%,2,6.3%
PHI,6-5,12,5.3%,11,9.4%,5,18.1%,4,18.4%,28,10.7%,26,8.6%,22,-2.2%,19,-0.5%
STL,5-6,13,4.9%,9,10.9%,22,-6.6%,20,-4.7%,12,-5.9%,7,-9.3%,3,5.6%,1,6.3%
TB,3-8,14,4.9%,9,10.9%,22,-6.6%,20,-4.7%,12,-5.9%,7,-9.3%,3,5.6%,1,6.3%
DET,6-5,15,1.3%,15,0.7%,13,4.8%,12,4.8%,17,0.5%,17,1.0%,25,-3.1%,25,-3.1%
GB,5-5-1,16,0.1%,18,-2.8%,4,18.7%,5,16.1%,31,16.1%,31,16.0%,23,-2.6%,23,-3.0%
IND,7-4,17,-2.3%,22,-8.1%,10,7.5%,15,4.1%,27,9.9%,29,12.2%,17,0.1%,17,0.0%
PIT,5-6,18,-2.6%,16,0.1%,15,3.7%,11,5.6%,24,7.8%,25,7.7%,13,1.4%,11,2.2%
SD,5-6,19,-3.4%,17,-2.7%,2,25.1%,2,25.3%,32,28.0%,32,28.0%,18,-0.6%,18,-0.1%
BUF,4-7,20,-4.7%,20,-6.9%,24,-7.9%,25,-9.0%,8,-8.7%,10,-8.2%,27,-5.5%,27,-6.0%
ATL,2-9,21,-5.6%,24,-9.1%,12,7.3%,13,4.5%,29,10.9%,28,11.6%,19,-2.0%,20,-2.1%
MIA,5-6,22,-6.3%,19,-4.4%,20,-4.5%,19,-3.8%,15,-1.5%,13,-3.7%,26,-3.3%,26,-4.4%
TEN,5-6,23,-10.0%,25,-10.1%,16,1.7%,16,3.8%,20,4.1%,21,6.0%,29,-7.6%,29,-7.8%
BAL,5-6,24,-10.4%,23,-8.8%,30,-20.6%,30,-21.0%,9,-7.4%,8,-8.9%,9,2.8%,8,3.3%
MIN,2-8-1,25,-10.6%,26,-10.8%,23,-7.2%,23,-6.6%,25,8.2%,27,9.2%,5,4.7%,5,5.1%
NYJ,5-6,26,-13.5%,27,-16.3%,31,-26.5%,31,-27.4%,5,-9.3%,11,-7.3%,7,3.7%,7,3.7%
NYG,4-7,27,-14.2%,21,-7.8%,26,-12.8%,26,-11.1%,10,-7.2%,5,-10.4%,30,-8.6%,28,-7.1%
CLE,4-7,28,-23.0%,28,-24.4%,28,-18.5%,28,-18.5%,21,5.0%,22,6.0%,15,0.5%,16,0.2%
HOU,2-9,29,-24.8%,30,-27.8%,27,-16.9%,27,-17.1%,16,-0.8%,18,2.5%,31,-8.8%,31,-8.2%
WAS,3-8,30,-26.1%,29,-25.5%,19,-4.2%,22,-5.2%,26,9.0%,24,7.5%,32,-12.9%,32,-12.8%
OAK,4-7,31,-32.3%,31,-32.2%,29,-18.6%,29,-19.2%,23,6.2%,20,4.9%,28,-7.4%,30,-8.1%
JAX,2-9,32,-54.0%,32,-48.2%,32,-40.5%,32,-36.0%,30,14.6%,30,14.0%,14,1.0%,12,1.8%
