Team,W-L,OffenseDVOA Rank,OffenseDVOA,Offense WeightedDVOA Rank,Offense WeightedDVOA,PassOffense Rank,PassOffense,RushOffense Rank,RushOffense
NE,7-0,1,30.0%,1,28.7%,3,50.3%,1,9.5%
CIN,7-0,2,25.9%,2,25.5%,1,52.4%,3,7.7%
ARI,6-2,3,21.1%,3,20.3%,2,52.3%,17,-10.3%
GB,6-1,4,17.0%,5,15.0%,4,43.3%,14,-5.6%
PIT,4-4,5,13.9%,6,12.3%,9,25.2%,2,9.1%
OAK,4-3,6,13.6%,4,15.6%,5,37.9%,16,-7.3%
NO,4-4,7,11.3%,7,11.8%,8,25.6%,8,1.1%
NYJ,4-3,8,9.5%,8,10.2%,6,37.2%,19,-15.5%
KC,3-5,9,9.2%,9,9.5%,14,16.2%,4,6.8%
SD,2-6,10,5.1%,10,5.5%,7,31.7%,28,-25.5%
ATL,6-2,11,4.3%,12,3.3%,17,12.7%,7,1.6%
BUF,3-4,12,3.9%,14,2.1%,13,18.3%,13,-5.6%
CAR,7-0,13,2.8%,11,3.4%,18,10.7%,5,2.1%
NYG,4-4,14,2.4%,13,2.7%,11,20.3%,20,-15.6%
SEA,4-4,15,0.6%,15,0.9%,16,12.7%,12,-4.5%
WAS,3-4,16,-0.1%,16,0.5%,10,23.8%,25,-20.7%
BAL,2-6,17,-0.8%,17,-0.4%,21,6.4%,10,-2.5%
MIA,3-4,18,-2.9%,18,-1.7%,24,2.8%,6,1.8%
JAX,2-5,19,-3.9%,19,-3.5%,12,18.3%,31,-30.6%
CHI,2-5,20,-5.8%,20,-5.8%,19,9.5%,18,-11.1%
DAL,2-5,21,-7.2%,23,-8.2%,25,-0.7%,9,0.6%
PHI,3-4,22,-7.7%,22,-7.3%,26,-3.2%,11,-2.5%
IND,3-5,23,-8.0%,24,-8.8%,22,4.5%,27,-23.1%
TB,3-4,24,-9.5%,21,-6.0%,20,7.4%,23,-16.2%
CLE,2-6,25,-10.4%,25,-9.6%,15,13.8%,29,-27.2%
HOU,3-5,26,-12.2%,26,-12.3%,23,4.1%,30,-29.9%
MIN,5-2,27,-13.4%,27,-13.1%,27,-4.0%,21,-16.0%
STL,4-3,28,-14.5%,28,-15.3%,29,-9.0%,15,-6.6%
DET,1-7,29,-15.8%,30,-15.9%,28,-4.4%,32,-32.0%
DEN,7-0,30,-17.6%,29,-15.6%,30,-10.9%,24,-18.0%
TEN,1-6,31,-21.1%,32,-23.5%,32,-17.8%,22,-16.2%
SF,2-6,32,-21.6%,31,-23.2%,31,-15.1%,26,-21.5%
