Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
NO,12-0,1,34.9%,1,32.8%,1,28.7%,1,27.3%,6,-9.1%,8,-6.8%,27,-2.8%,23,-1.3%
PHI,8-4,2,30.3%,6,26.7%,12,8.3%,12,8.0%,2,-16.4%,3,-13.0%,3,5.6%,3,5.7%
IND,12-0,3,30.0%,5,28.7%,3,23.8%,3,23.5%,10,-7.2%,11,-6.2%,22,-1.1%,21,-1.0%
ARI,8-4,4,29.1%,2,32.7%,6,16.9%,5,21.1%,8,-8.6%,10,-6.6%,6,3.6%,5,5.0%
MIN,10-2,5,28.9%,4,29.0%,8,14.8%,8,15.4%,9,-7.2%,6,-7.4%,2,6.9%,1,6.2%
NE,7-5,6,28.8%,3,29.0%,2,25.4%,2,24.0%,16,-2.5%,13,-3.7%,11,0.9%,13,1.3%
GB,8-4,7,25.8%,7,26.5%,7,16.1%,7,17.3%,1,-20.4%,1,-21.5%,32,-10.6%,32,-12.3%
DAL,8-4,8,21.8%,8,25.1%,4,22.1%,6,21.0%,18,1.0%,14,-3.4%,13,0.7%,16,0.7%
BAL,6-6,9,19.2%,9,16.3%,11,8.7%,15,5.4%,5,-9.7%,5,-8.9%,12,0.9%,10,2.1%
DEN,8-4,10,12.1%,13,7.9%,19,1.0%,19,-1.6%,4,-12.1%,4,-9.2%,21,-1.0%,20,0.3%
PIT,6-6,11,11.6%,12,11.9%,9,14.0%,9,13.5%,12,-4.1%,12,-5.3%,31,-6.5%,31,-6.9%
NYG,7-5,12,9.8%,15,5.7%,13,7.8%,14,6.1%,13,-3.5%,18,-1.4%,25,-1.6%,25,-1.8%
HOU,5-7,13,9.5%,11,12.9%,10,9.8%,10,12.2%,20,3.6%,19,2.3%,7,3.2%,8,3.0%
SD,9-3,14,8.4%,10,13.7%,5,18.3%,4,22.1%,24,8.6%,21,6.4%,24,-1.3%,27,-2.0%
CIN,9-3,15,4.0%,14,6.3%,16,4.3%,17,4.0%,17,-0.7%,17,-1.8%,23,-1.1%,17,0.5%
MIA,6-6,16,3.3%,16,3.6%,15,5.7%,16,5.2%,23,6.7%,22,7.1%,5,4.3%,4,5.5%
NYJ,6-6,17,3.1%,17,0.8%,24,-15.3%,24,-15.8%,3,-16.0%,2,-14.9%,10,2.4%,12,1.7%
SF,5-7,18,-2.2%,18,-0.7%,21,-10.7%,21,-8.1%,7,-8.7%,7,-7.0%,17,-0.2%,18,0.4%
JAX,7-5,19,-3.7%,22,-5.7%,14,7.5%,13,8.0%,26,10.2%,31,11.9%,20,-1.0%,26,-1.8%
ATL,6-6,20,-3.9%,23,-8.7%,18,2.5%,18,0.1%,21,5.7%,23,7.7%,19,-0.7%,22,-1.0%
WAS,3-9,21,-6.9%,19,-4.0%,20,-7.6%,20,-4.8%,15,-2.6%,16,-3.2%,26,-2.0%,28,-2.5%
TEN,5-7,22,-11.0%,20,-4.6%,17,4.2%,11,8.3%,29,11.9%,30,11.3%,28,-3.3%,24,-1.7%
CAR,5-7,23,-11.3%,21,-5.5%,22,-12.0%,22,-8.3%,11,-5.5%,9,-6.6%,29,-4.8%,29,-3.8%
SEA,5-7,24,-16.2%,24,-18.6%,23,-12.5%,23,-14.1%,22,6.4%,24,7.7%,9,2.7%,7,3.3%
CHI,5-7,25,-20.2%,26,-23.0%,27,-23.9%,29,-24.4%,19,1.6%,20,2.9%,4,5.3%,6,4.3%
BUF,4-8,26,-20.9%,25,-20.2%,29,-25.0%,30,-25.2%,14,-3.4%,15,-3.2%,14,0.7%,11,1.7%
TB,1-11,27,-31.8%,28,-29.5%,26,-19.7%,26,-22.0%,30,12.6%,25,8.7%,15,0.5%,14,1.1%
STL,1-11,28,-32.7%,27,-28.9%,25,-19.6%,25,-18.4%,31,12.9%,28,10.9%,18,-0.3%,19,0.4%
KC,3-9,29,-36.8%,30,-39.4%,32,-29.6%,32,-32.1%,27,10.4%,26,9.9%,8,3.2%,9,2.6%
OAK,4-8,30,-37.5%,29,-34.2%,30,-27.9%,28,-24.1%,25,9.4%,29,11.1%,16,-0.1%,15,1.0%
CLE,1-11,31,-38.6%,31,-40.2%,28,-24.0%,27,-23.1%,32,21.9%,32,22.9%,1,7.3%,2,5.7%
DET,2-10,32,-45.2%,32,-44.3%,31,-28.6%,31,-27.9%,28,11.3%,27,10.8%,30,-5.3%,30,-5.6%
