Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
NE,6-2,1,40.6%,1,44.1%,1,31.0%,1,31.7%,7,-8.3%,7,-10.7%,11,1.3%,10,1.6%
PHI,5-3,2,35.0%,4,32.8%,14,7.2%,15,7.1%,1,-20.2%,1,-18.1%,3,7.5%,3,7.7%
NO,8-0,3,34.9%,5,32.6%,2,25.9%,3,23.8%,4,-15.4%,3,-14.4%,27,-6.4%,26,-5.7%
IND,8-0,4,32.9%,2,34.3%,5,21.4%,5,21.6%,6,-10.1%,6,-11.1%,10,1.3%,9,1.7%
DAL,6-2,5,29.9%,3,32.9%,3,24.5%,4,23.6%,19,0.0%,15,-3.3%,5,5.4%,4,6.0%
MIN,7-1,6,29.4%,6,30.9%,9,13.1%,8,14.1%,14,-4.8%,13,-4.6%,1,11.5%,1,12.3%
BAL,4-4,7,25.7%,7,25.8%,6,18.7%,6,18.1%,10,-7.6%,9,-7.3%,16,-0.5%,15,0.3%
PIT,6-2,8,22.0%,8,25.0%,4,22.3%,2,24.8%,11,-7.0%,8,-8.6%,30,-7.4%,30,-8.4%
ARI,5-3,9,18.5%,9,19.3%,10,10.1%,10,12.0%,9,-8.2%,12,-6.9%,13,0.1%,14,0.4%
DEN,6-2,10,15.6%,10,14.8%,17,6.5%,18,6.0%,3,-15.7%,2,-15.4%,28,-6.6%,27,-6.6%
GB,4-4,11,14.5%,12,13.5%,8,13.3%,9,13.9%,5,-12.2%,5,-11.2%,32,-11.0%,32,-11.7%
MIA,3-5,12,11.6%,11,14.0%,11,10.0%,11,11.2%,21,3.4%,22,3.1%,6,5.0%,5,5.9%
ATL,5-3,13,10.9%,14,9.5%,12,8.6%,14,7.6%,15,-2.8%,17,-2.4%,17,-0.6%,18,-0.5%
CIN,6-2,14,8.8%,15,9.4%,7,16.5%,7,17.8%,20,1.4%,20,1.5%,26,-6.2%,28,-6.9%
NYG,5-4,15,8.6%,16,7.6%,16,6.9%,16,6.7%,13,-4.9%,14,-4.2%,24,-3.1%,24,-3.3%
HOU,5-4,16,7.9%,13,10.8%,13,8.6%,12,10.4%,22,3.5%,21,2.2%,7,2.8%,7,2.6%
NYJ,4-4,17,4.7%,17,0.4%,21,-10.9%,23,-11.2%,2,-16.4%,4,-13.9%,20,-0.8%,22,-2.3%
SD,5-3,18,-2.5%,18,0.3%,18,6.5%,13,8.1%,24,6.9%,23,4.8%,23,-2.0%,23,-3.0%
SF,3-5,19,-4.1%,19,-5.4%,22,-10.9%,20,-10.3%,8,-8.3%,11,-6.9%,21,-1.5%,21,-2.1%
JAX,4-4,20,-7.1%,20,-9.4%,15,7.0%,17,6.5%,29,15.7%,29,17.3%,9,1.6%,12,1.4%
SEA,3-5,21,-9.5%,21,-9.9%,20,-10.0%,21,-10.8%,18,-0.4%,19,-1.2%,14,0.1%,17,-0.3%
CAR,3-5,22,-15.7%,22,-11.5%,23,-13.7%,22,-11.1%,12,-6.0%,10,-7.2%,31,-8.0%,29,-7.6%
WAS,2-6,23,-16.1%,23,-16.5%,26,-18.1%,25,-18.7%,16,-2.7%,16,-3.1%,19,-0.7%,19,-1.0%
CHI,4-4,24,-16.1%,24,-17.6%,25,-16.8%,24,-16.2%,23,5.4%,24,7.1%,4,6.0%,6,5.7%
TEN,2-6,25,-21.0%,25,-22.0%,19,-4.0%,19,-4.7%,26,12.5%,27,14.1%,25,-4.5%,25,-3.3%
BUF,3-5,26,-23.3%,26,-25.5%,29,-25.6%,29,-28.4%,17,-2.4%,18,-2.4%,15,-0.1%,13,0.6%
TB,1-7,27,-36.0%,27,-37.0%,24,-16.1%,26,-20.0%,32,20.6%,31,18.5%,12,0.8%,11,1.6%
KC,1-7,28,-37.2%,28,-38.8%,28,-25.2%,28,-26.7%,28,14.5%,28,14.4%,8,2.5%,8,2.4%
CLE,1-7,29,-43.1%,30,-45.0%,31,-36.5%,31,-38.9%,30,18.1%,30,18.1%,2,11.5%,2,12.0%
STL,1-7,30,-43.9%,29,-41.9%,27,-22.8%,27,-22.0%,31,20.5%,32,19.8%,18,-0.6%,16,-0.2%
DET,1-7,31,-52.4%,31,-53.1%,30,-32.0%,30,-31.7%,27,13.4%,26,12.9%,29,-7.1%,31,-8.5%
OAK,2-6,32,-52.8%,32,-54.7%,32,-40.5%,32,-41.9%,25,10.7%,25,11.4%,22,-1.6%,20,-1.5%
