Team,W-L,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA
PHI,10-4,1,35.2%,1,33.0%,9,13.1%,9,14.8%,2,-15.4%,5,-11.2%,3,6.8%,2,7.0%
NO,13-1,2,31.0%,2,29.2%,1,27.3%,1,26.7%,9,-5.8%,15,-2.5%,27,-2.1%,20,0.0%
IND,14-0,3,28.1%,3,26.8%,3,23.1%,4,23.2%,10,-5.0%,12,-3.5%,17,0.0%,18,0.1%
NE,9-5,4,27.9%,6,25.4%,2,25.9%,3,23.4%,18,-0.3%,18,-0.1%,9,1.7%,10,1.9%
BAL,8-6,5,27.5%,4,26.0%,10,12.4%,14,9.8%,3,-14.2%,2,-14.3%,12,0.8%,11,1.9%
DAL,9-5,6,23.6%,5,25.6%,4,21.9%,5,20.9%,15,-1.3%,9,-5.6%,14,0.4%,23,-0.9%
MIN,11-3,7,22.9%,7,21.1%,11,11.0%,10,11.6%,11,-4.9%,10,-3.9%,2,7.0%,3,5.6%
GB,9-5,8,20.6%,8,20.7%,6,17.3%,6,19.1%,5,-12.8%,3,-12.2%,32,-9.5%,32,-10.7%
ARI,9-5,9,18.4%,9,19.0%,13,8.7%,11,11.4%,7,-6.6%,13,-3.4%,5,3.2%,5,4.3%
NYG,8-6,10,14.2%,12,14.7%,8,14.1%,7,16.8%,13,-2.5%,17,-0.4%,28,-2.4%,27,-2.5%
DEN,8-6,11,12.6%,14,8.7%,19,0.0%,21,-3.3%,4,-13.8%,4,-11.6%,22,-1.2%,16,0.4%
SD,11-3,12,12.0%,10,18.1%,5,19.8%,2,24.6%,24,7.6%,23,6.4%,18,-0.2%,21,-0.1%
HOU,7-7,13,11.4%,11,15.5%,12,9.8%,12,11.1%,19,-0.1%,11,-3.6%,10,1.6%,15,0.8%
PIT,7-7,14,10.8%,13,9.7%,7,15.7%,8,15.6%,16,-1.1%,19,0.0%,30,-5.9%,30,-6.0%
NYJ,7-7,15,7.5%,16,5.3%,23,-15.0%,24,-16.6%,1,-21.0%,1,-20.9%,11,1.4%,13,1.0%
CIN,9-5,16,3.5%,17,2.4%,17,3.3%,18,-0.2%,14,-2.2%,14,-3.4%,26,-2.1%,22,-0.7%
MIA,7-7,17,3.1%,19,1.8%,18,3.1%,17,2.3%,21,2.1%,21,2.9%,8,2.1%,8,2.4%
ATL,7-7,18,-0.3%,21,-3.3%,16,5.3%,16,4.1%,22,4.6%,24,6.4%,20,-1.0%,24,-1.0%
TEN,7-7,19,-2.6%,15,5.7%,15,5.8%,13,10.1%,23,6.8%,22,5.3%,24,-1.6%,14,0.9%
JAX,7-7,20,-3.8%,23,-6.2%,14,6.8%,15,6.3%,26,9.5%,26,10.4%,21,-1.2%,26,-2.1%
SF,6-8,21,-4.1%,20,-2.5%,22,-13.0%,22,-10.8%,6,-9.4%,6,-8.2%,19,-0.5%,19,0.1%
CAR,6-8,22,-6.2%,18,1.8%,21,-7.3%,19,-2.2%,8,-6.6%,7,-7.9%,29,-5.5%,28,-3.8%
WAS,4-10,23,-7.3%,22,-4.3%,20,-6.1%,20,-2.7%,17,-0.4%,16,-0.4%,23,-1.5%,25,-2.1%
BUF,5-9,24,-16.0%,24,-13.1%,27,-23.7%,27,-24.0%,12,-4.9%,8,-6.2%,6,2.9%,4,4.7%
CHI,5-9,25,-24.7%,26,-26.9%,31,-27.3%,31,-27.9%,20,2.0%,20,2.6%,4,4.6%,6,3.6%
SEA,5-9,26,-29.4%,29,-34.6%,24,-18.4%,26,-21.9%,29,11.1%,29,12.9%,16,0.1%,17,0.3%
CLE,3-11,27,-30.3%,25,-26.0%,25,-18.7%,23,-13.7%,32,21.1%,32,21.4%,1,9.5%,1,9.1%
TB,2-12,28,-30.5%,27,-28.8%,26,-21.5%,29,-25.0%,28,11.1%,25,7.1%,7,2.1%,7,3.4%
OAK,5-9,29,-34.3%,28,-30.4%,29,-25.8%,25,-21.2%,25,9.3%,28,11.4%,13,0.8%,9,2.2%
KC,3-11,30,-36.8%,31,-39.6%,28,-24.3%,28,-24.6%,27,10.4%,27,10.9%,25,-2.1%,29,-4.0%
STL,1-13,31,-41.6%,30,-39.1%,30,-26.7%,30,-27.0%,31,15.3%,31,13.3%,15,0.3%,12,1.2%
DET,2-12,32,-50.4%,32,-50.0%,32,-30.3%,32,-29.6%,30,13.8%,30,13.2%,31,-6.3%,31,-7.2%
